first	second	opt	dist	central	visited
11110101001010110010000	11100110110000111000100	12	12	13	485992
11111000110110100010000	11101100001110100101000	11	11	14	436248
11110100101000110100100	11101010001110001011000	10	10	16	380136
11011110011001101000000	11001110011010011001000	12	12	14	474696
11110001101001100011000	11110101000110001110000	11	11	14	476152
11100110100100110010100	11101100001101001101000	11	11	14	457528
10110011100101011000100	11100111100001100011000	12	12	14	485768
10111100110000110011000	11001111000110001100100	12	12	15	471648
10110011011001001110000	11100111000111000011000	12	12	13	491384
11011101001001100010100	11010011110010011001000	12	12	14	482664
11100100110110001011000	11101001011000110100100	10	10	14	375504
11100011011011000110000	11101100010010101010100	12	12	15	459384
11011100011001001011000	11110001010100110100100	11	11	14	439536
11100011111010000100100	11010100110100101011000	10	10	14	423200
11101000110110100101000	11111001100010010010100	12	12	15	469216
11010011101000101110000	11101101000110011000100	12	12	15	477056
11100111001001001110000	10111100010110011000100	13	13	14	496768
11001101100011100100100	10110111000110001101000	10	10	13	375800
11010111000011100101000	11011000111001010100100	10	10	12	401200
11111100100110010100000	11010011100110001110000	13	13	15	490904
11100111001100010101000	11111011000001100100100	12	12	15	488536
11011100100100101010100	11111000111011000100000	11	11	13	446848
11101110000100111001000	11100101100011001100100	12	12	15	483128
11011100001111010100000	11111001011100010001000	12	12	13	487880
11010101001110010101000	11011001101000110100100	10	10	13	442608
11001101011010001110000	11101101001000111000100	12	12	14	495368
11100011001110011100000	11101100011010100010100	13	13	15	486360
10111001010111000010100	11111100001001001101000	12	12	14	472912
11011011100000110100100	11101100111010000101000	11	11	15	438200
11001101101000111010000	11010011001110001011000	11	11	14	451120
11101001011000110100100	11011101110000001011000	11	11	14	443368
11110100001111000011000	11001010110011110010000	11	11	15	407184
11100100111110000100100	11101010100110010011000	11	11	13	498144
11110010100110010011000	10111000110101001100100	12	12	14	491112
11011000110111100001000	11100011111000001010100	11	11	13	418216
11001110101100010011000	11101011000100110100100	10	10	12	391792
11011001001101100010100	11101010011000111100000	11	11	14	462032
11001101100110001010100	11010010110011110001000	11	11	15	453856
11011001001100101011000	11010100111001101000100	11	11	14	461504
11100011010100110100100	11011100100101001101000	11	11	13	457496
11110100101010110001000	10110100111010010100100	13	13	14	495304
11011000111100110001000	11001101110000111000100	13	13	14	492960
10110101010011100100100	11001011010100111001000	11	11	13	500760
11011110100101001000100	11110000111101011000000	10	10	12	400360
11110000110111000011000	11010110010011001110000	11	11	14	425184
11110011100110010000100	10101011111001001001000	13	13	15	481664
11101100100011001011000	11110000111000111010000	11	11	16	421024
11101100001110010011000	11110011010100010110000	13	13	15	485880
11001100111110100001000	11011100010011101000100	12	12	12	481416
11100011100100110100100	11110101001001010011000	12	12	15	483920
10111100010111000100100	11001111001001010011000	13	13	15	489016
10101110001110110010000	11111010010010011001000	12	12	13	457504
11101001100011111000000	11001110011110100000100	12	12	13	507784
11100101001110100011000	11110101001100011010000	13	13	14	494824
11110100110001100011000	11100110011010001110000	12	12	13	487368
11010010111010011000100	11111001000101100011000	11	11	14	437264
11010011010101001011000	11110010100011011000100	12	12	15	488816
11011110010001010011000	11110000101111100000100	11	11	13	459696
11011010001110100110000	11100101101000101011000	13	13	15	490696
11110001001011011000100	11010100111011000101000	13	13	14	482600
11100101001101001100100	11011010011001101001000	13	13	15	491184
11100101001011101001000	11011000111001100100100	11	11	14	414784
10111011001000110100100	11110100100011100011000	12	12	13	461448
11110010100110010010100	11010100110011001101000	12	12	15	485840
11100111100000110101000	11101100010110001010100	11	11	15	449072
11101100011100011001000	10110110100010110100100	12	12	15	481752
11111101000010100100100	11100111000101010011000	10	10	13	419408
11001110110001100101000	10111010011000111100000	11	11	14	439072
11011010110011110000000	11100011101001001110000	12	12	14	474944
10110011100011110000100	11110101000110001011000	12	12	15	492416
11100110011000101100100	11010101001110100011000	11	11	13	453648
11110010101000111001000	10111110100101100000100	14	14	15	488808
11101001010110110010000	11100100110100111000100	11	11	15	426808
11110011010001100010100	11011001011000111001000	12	12	13	474632
11011000111001111000000	10110111000100101010100	12	13	14	483752
11101011000100111100000	11001101101100001010100	11	11	12	466088
10111100001110101000100	11100111010001001110000	12	12	14	470032
10111011001100010011000	11110100100111010010000	15	15	15	486792
11001110010111010010000	11101010100010111000100	12	12	13	471464
11011010101000110011000	11110011000111110000000	12	12	13	475472
11101001010110010010100	11100100110101001101000	10	10	13	412664
11101001001110010010100	11110101100100100110000	13	15	15	487960
11010011001101010110000	11100110010011100010100	12	12	13	472184
11101001010101001011000	11100111101000011100000	12	12	14	497040
11110100110100100011000	11110010001110101000100	11	11	14	449776
11110001100011101001000	11011101100100010100100	11	11	12	444160
11111100100011001100000	10110011101001100100100	12	12	13	472856
10111001101001110000100	11110001001111000110000	12	12	14	484208
11101001101001001011000	11100111000011010100100	10	10	13	377976
11101100110000111100000	11001101011001100010100	12	12	14	471936
11001110010100111000100	11011100010011001110000	11	11	14	491504
11001111001011001001000	11101100100101001010100	12	12	14	487744
11100110100101010100100	10111100110101000101000	12	12	13	500144
11011110010100100011000	11001111010001011000100	12	12	14	485008
11110001010101101000100	11010110011100100011000	11	11	12	452728
11100101001011001101000	11010100111010010100100	11	11	14	438112
11110011000010110100100	11011110001001011001000	11	11	15	409472
11110111000000101100100	11110001110011000101000	11	11	15	400304
11010111000011010011000	11011001101100001100100	12	12	14	486176
11101001011001110010000	10101111100000101101000	13	13	14	482952
11010010110101110000100	11010101101100001011000	12	12	14	475624
10110111010000101100100	11110010011010010011000	11	11	14	388576
11101001001011100010100	11100100110100101110000	10	10	16	378896
11101000111000110110000	11110010111000101001000	12	12	14	467992
11100101001101010011000	11101001010011100100100	10	10	13	417288
11111000100110011010000	10111110100110011000000	15	15	15	484656
11110100010110010011000	11011010001101001100100	10	10	14	400736
11110011000100101100100	11011110010001110001000	13	13	15	482184
11011100110010100010100	11101101001000111001000	12	12	15	477712
11101010010101001110000	11001101001011101001000	11	11	13	479816
11110001100100110011000	11011010011100100100100	13	14	15	486792
11110100110001110010000	11001100110111000011000	14	14	15	489200
11110100111000001100100	11111001001011001001000	12	12	15	480896
10110110110000101100100	11001111001101000011000	11	11	13	396504
11111010010001001101000	11100111000101101000100	11	11	15	446152
11111000110001010011000	11101100001010111010000	10	10	15	367112
11111000010110100100100	10101111001101000101000	11	11	14	447712
11110011001010011001000	11101100010011110000100	11	11	14	487744
11111000101001001100100	11011010001100111001000	13	13	16	487856
11011100100110001010100	11011101001110010010000	11	11	13	434056
10111001100110011000100	11110101001001110001000	13	13	15	490352
11110110001100100100100	11100111000110010011000	12	12	14	483888
10110111000011001011000	11010011110000111000100	10	10	14	392616
11010011110110000100100	11101110101000011001000	13	13	13	492280
11110001101100010100100	11101010010111000011000	12	12	14	484616
11111010001100011000100	11001111101000100011000	13	13	14	486096
11110111001000110000100	11001110011100001101000	14	14	15	485888
11101100010111101000000	11001101110001010010100	14	14	14	489472
11111000110010001100100	11011101110000010101000	11	11	15	440776
11101001100110010100100	11100111001001001101000	13	13	14	497664
10111100011100100011000	11111000100100110110000	14	14	16	488872
11001110001110100101000	11011000110011011000100	12	12	15	479896
10111001010011001100100	11001101001100110011000	11	11	15	461632
11110001110010011001000	11111011100010000100100	12	12	15	487992
11101001111000010010100	11110011100010010110000	11	11	14	477672
10110100111000110010100	11010101001111000101000	11	11	12	486416
10110110010100111000100	11111010000101110001000	13	13	13	501208
11110011000011100010100	11010011010100111001000	12	12	14	462832
11100011011100001110000	10111010100010111000100	13	13	15	489112
11111001101010010100000	11101011000101001110000	11	11	14	470288
10111110000110001110000	11100101100011100010100	11	11	14	484088
11110101000101100110000	11001111010010010010100	13	13	14	485496
11011010110001100010100	11011001101010010110000	12	12	15	485856
11100101001101100011000	11101100011010001110000	12	12	14	483592
11101000110100111100000	10110110001011100100100	11	11	14	440224
11010011101001100100100	11100111010000101101000	12	12	14	488984
11101000111010010010100	11001111100001001110000	12	12	14	479544
11101100100100111100000	11110001011100100100100	12	12	14	496592
11101101100001001011000	11010011110111000100000	14	14	14	485240
11111000101001001101000	11011100001011101000100	12	12	13	473408
11010111100000111100000	11101001100011001010100	11	11	13	483912
11100011110101100000100	10101110001111010100000	11	11	13	402072
11110100110001001011000	11110010001100110100100	11	11	16	410016
11001100111100010011000	11101100110000110100100	12	12	15	489760
11101101000100110100100	11101001101001010011000	12	12	14	472600
11101100010101001100100	11100011111100010100000	11	11	12	464080
11010011100110100110000	11100100110110010011000	11	11	15	449856
11101010010011110000100	11100011111010100010000	11	11	14	481360
11100111100010011000100	11111010010001100011000	11	11	15	479016
11001101100010111100000	11110101100110000110000	10	10	12	381696
11011000111100011001000	11100011001110100100100	13	13	14	491016
11101010010101100010100	11011110010011000101000	11	11	14	449088
11111100010100100100100	11011001100111001001000	13	13	15	488904
11011011100100010100100	11101000110110010101000	13	13	15	486176
11010010111001010011000	11110011000010110100100	11	11	15	451960
11011001100100111010000	11110010010011100010100	13	13	13	498824
11110100011110010010000	11110011010011001000100	13	13	15	489656
11001111000100110101000	11010011100011010010100	11	11	15	456000
11001111010011010001000	11011010011100010100100	13	13	14	489096
11011001111100000011000	11111100000110001110000	10	10	13	407368
11110001100111000100100	11011001111010001001000	11	12	12	473160
11110010011000111001000	11101101011001100010000	13	13	14	488384
10110110001110001101000	11111000111000011000100	13	13	14	486152
11101111000100001100100	11110011100011010001000	14	14	15	484808
11110100001101100010100	11001101011000111010000	13	13	14	483232
11100100111100001110000	11101001001110011100000	11	11	14	480472
11100011101011000100100	11011001110001100011000	10	10	12	373264
11100110011100010011000	11101100001110011010000	11	11	14	488552
11011010001110100011000	11110011010100101000100	11	11	13	443432
11010011001100110010100	10111010011100011010000	11	11	14	459952
11001101011001001010100	11110100010100111001000	11	11	14	458080
11101001010101100010100	11001110110010001110000	12	12	14	493752
11011011010010010011000	11110100011100100110000	14	14	15	488936
11110101010010010100100	11100100111000110011000	10	10	14	363576
11101110000110011001000	11101101100100100100100	12	12	15	483944
11010011110100010010100	11101010010110001110000	12	12	14	489256
11101100101000111100000	11110001001011110010000	10	10	12	340744
10110111010011100000100	11011000111000111010000	13	13	15	488432
11101010011111100000000	11110001110011001000100	10	10	11	520624
11101001110100010100100	11110011010010001011000	10	10	14	415344
11011000110010111000100	11111001100110100010000	11	11	13	446672
11101100010100101101000	11001110111110001000000	14	14	14	485544
11100011110010011100000	11111011100001010010000	11	12	14	463552
11110011001110001001000	11011001001011110000100	13	13	14	492456
11010110001111000011000	11101000111100100100100	12	12	13	495408
11010111000101001010100	11100110110100010110000	11	11	12	464800
11110100100110011000100	11100111100110000011000	12	12	15	485072
11101011001001100010100	11100110101011000101000	11	11	14	461312
11011010110000110101000	11010011010110110010000	12	13	14	474232
11101110001001100100100	11110011000101010011000	11	11	14	467552
11110010011010001101000	11110100110000110010100	11	11	15	454040
11110011011000110001000	11101010011011000100100	12	12	15	483976
11101001111010000101000	11010100110100110010100	12	12	14	495264
11111000101001101001000	10101110100100101010100	12	12	15	483792
11110101010010010011000	11110000101110100100100	11	11	12	446360
11100011001110010100100	11101110001001110001000	13	13	14	486840
11111100000011010011000	10111101001000110100100	10	10	15	359864
11010010110011101000100	11001101010100101011000	10	10	14	369864
11111100001100001100100	11010111000011100011000	10	10	13	391392
11001110100100111100000	11101010011100001011000	11	11	13	483136
11100111100010010100100	11110100011001010011000	12	12	14	494824
11010011110000101100100	11001100111001010011000	11	11	14	461776
11110010100110010011000	10110011101000101100100	12	12	15	490000
11110001101001001101000	11011100010100111000100	12	12	13	485592
11100110001011100011000	11011100011000101110000	12	12	16	469096
11100100111011100000100	10111100101001100101000	13	13	14	487536
11010110001011110001000	11110100011100010010100	12	12	14	467360
11111010001001001011000	11001110001100111000100	12	12	16	453272
11001110100101110001000	11110111000010001100100	13	13	14	487320
11110000101101100010100	11101110001010011001000	11	11	14	427536
11011000111000110100100	11001111000011001011000	10	10	14	388040
11011001101100001011000	11010100111011000100100	10	10	12	357520
11001110011000110010100	11110110011100011000000	12	12	14	487360
11100011010011100100100	11101010010100111100000	11	11	13	467344
11110101001000111001000	11110110010011000110000	10	10	15	386648
10111010011101100001000	11101000111001100100100	10	10	11	369016
11001110101000111001000	11011001001111000110000	11	11	13	458688
11110101001110000110000	11100011001101100011000	13	13	14	500720
11100011100101010011000	11101111100000001110000	12	12	14	493328
11001111100100010011000	11011000111101000100100	11	11	12	479848
10110010111110001000100	11001101001011100101000	12	13	15	481344
10111101001001011010000	11100011111110000100000	11	11	12	442432
11100100101100110110000	10111011101010011000000	15	15	15	484984
11010011011000110011000	10101100110110110000100	11	11	15	422720
11001101011001010100100	11110100100110001101000	12	12	13	502160
11101111000100010101000	11110001001101100100100	14	14	16	487424
11100101001110100100100	11011100011000111100000	12	12	13	490984
11001110100101010011000	10111101001100010100100	12	12	14	495256
11100100101111000101000	10111011010000110100100	13	13	14	480488
11001110101001011001000	11010011111001000100100	12	12	12	486448
11101001100010111000100	11111100100010010110000	10	10	14	371064
11111011000000111000100	11011011010001100101000	12	12	15	475992
11111010000110001101000	11111001010100010100100	10	10	15	390136
11110011101100011000000	11011100010100101011000	14	15	15	486024
11011011010100001110000	10101111010011000011000	10	10	13	293048
11010100111100010010100	11101001100110010110000	12	12	13	498080
11011000111100001100100	10101101111000010011000	12	12	14	481656
11110001100011111000000	10101100111010010010100	12	12	13	500432
11101001101001001101000	11111100100000110100100	10	10	14	402864
10111001001110100100100	11111100001001010011000	12	12	15	480944
11011100101001011000100	11011101001010001110000	10	10	14	424280
11100100111001010011000	10111010100011001100100	11	11	15	465352
11110100010011110000100	11001110010110001101000	12	12	14	478296
11001101010100111000100	11011000111001100011000	11	11	13	499136
11110110001010011001000	11110010100111010000100	12	12	13	486056
11100111100000111000100	10110011100101001110000	12	12	14	487496
10111101001001010110000	11111100000110011000100	13	13	15	483680
11111010000110001011000	11001011100010111000100	11	11	15	392272
10110100110011100100100	11111000101010010011000	13	13	15	487912
10111001100100111001000	11110010011100010100100	12	12	12	487856
11011100101100010110000	11110001001100110011000	11	11	13	433240
11100110001110101001000	10111010101001001010100	12	12	14	478784
11101001010011001100100	10111101100010101100000	12	12	14	480376
11110011001010100010100	11101110010100011001000	12	13	15	485912
11100110010011001101000	10110011110010011010000	13	13	15	484112
10111001010100101110000	11110001111000100010100	11	11	13	444592
11001111110100000110000	11011110010100010011000	11	11	13	491024
11110010010011110001000	10110011101010001010100	12	12	14	492344
11110010011000110101000	11010011001111001100000	11	11	13	422496
11101001011010001011000	11110101000101110000100	12	12	15	474512
11001111100011010000100	11010011010100111100000	11	11	13	471904
11110100111001000100100	11010111000011101001000	13	13	14	486864
11101100011100010011000	11110011000010111010000	11	11	14	460712
11101001111100000011000	11001010110011001110000	10	10	12	401480
11100111010010100011000	10110100110011010100100	13	13	15	488008
11100100110011011010000	11010111110100001000100	12	12	13	446544
11101001110001001110000	11110011000100111000100	11	11	14	498240
11110000111000111010000	11011001001110100101000	11	11	14	441848
11101100110001110001000	11111001001100010100100	12	12	13	495192
11101101101001100001000	11110001101100001010100	10	10	14	316352
11110001001010101101000	11101010010110011000100	11	11	15	439072
11100011001100110100100	11011001010011001101000	10	10	14	391352
10110011111000100010100	11110010011010001110000	12	12	13	487720
11100111011000110000100	11110101001011000011000	12	12	15	477976
11011110000100101101000	11011110101100010000100	12	12	12	458040
11100101001100111001000	11101100101110000100100	14	14	15	487328
11111000100011101000100	11011010011100100011000	11	11	13	449568
11110100111000100010100	11100100111110000110000	11	11	13	430432
11100111100010011000100	11010011100010101101000	13	13	15	493872
11011100100110100011000	11101010011010011000100	11	11	14	475912
11101000110111110000000	11100111001001001011000	12	12	15	486168
11110011000100111000100	11111011000100110010000	10	10	15	406560
11110001111001000010100	11011000110101001101000	11	11	14	431016
11110111001000110001000	11110000110011011000100	12	12	13	463216
11110110010001100011000	11111000011101100010000	12	12	15	471456
11011101010010100010100	11100100111010001101000	12	12	14	459200
11111010000011101001000	11010110110001001010100	11	11	13	426992
11101001110001001100100	11100111000011010011000	10	10	14	421584
11110001110100001101000	11011100001101110010000	12	12	14	476168
11101000111100110010000	11111100110000010010100	12	12	14	485080
11001100110010111001000	11110110010001001010100	12	12	16	473544
11011001001111100000100	11111000011001001101000	11	11	12	495352
