first	second	opt	dist	central	visited
111010010111100110010001000	111100110001010100111000100	15	16	17	6014592
110110010011001101100011000	111001110000111100001100100	13	13	18	5226592
111011101000001110001100100	111100011001101110000101000	15	16	18	5926184
111101010100001101101000100	111100011010100011100101000	12	12	17	3488904
111100001110100010111000100	111011100010011010001110000	14	14	18	5695840
111110010100001011011001000	111010010110101000110100100	14	14	17	5378776
111000110110100011100101000	111011100100101100011000100	16	16	18	6078096
110100111100010111001000100	110011011101011000001110000	14	14	15	5757440
110011010011110100100110000	110111010010110010010011000	15	15	16	6096312
101110001101001110001100100	111110010011001001100101000	13	13	17	5306160
110111001100100110001011000	111100100100111001100100100	16	16	18	6087176
111010110001110001100101000	111110100010011010001010100	15	15	18	6151792
111001100100110010101100100	110100101110111000100011000	14	14	19	5816344
111011100000110011101010000	110010111010011010010010100	15	15	17	5651296
101110011010100110001101000	111001111010000101101000100	16	17	17	6129144
111001010101010011001010100	111010100100110100110110000	12	12	16	5337944
111110011000101110100001000	111011001010101000110100100	16	18	18	6071064
111010100111001010010011000	111110001100010011001110000	14	14	18	6188576
111111010001010011000100100	110101100011101100100011000	14	14	17	5814608
111100011101000101100100100	101101101001100011101001000	14	14	16	6025384
110011110001100111000110000	110111100100101001100010100	16	16	18	6080440
111011001110100010011000100	110101110100100101110001000	14	14	18	5983944
101110100110001101001110000	111010011001010011010010100	14	14	17	5963840
110110011000110011100110000	111111000011000100111000100	14	14	18	5615248
111101011000101001011001000	111101100110001010001110000	12	12	19	4584112
110110010010111100110000100	111100001101100111000011000	12	12	17	3919192
110011010110010100111010000	110101110001010011100101000	13	13	16	5933776
111101010110010010011000100	111100111000011001100011000	13	13	18	5567512
110110010011010011101100000	111110001101100010001100100	15	15	19	6006192
111010101001110010010011000	111110100110100001110000100	13	14	17	6038544
111101001100001010110011000	111010100010111010100100100	13	13	19	4649976
111100110110010010011000100	101110110010011110000011000	15	16	17	6021472
111010010100110100101011000	111100111100000011010100100	13	13	18	5335104
111111100010010001001101000	111010100111001110100100000	16	16	18	6094904
111010010011110000111010000	101111011000010110001011000	14	14	16	5737752
111101101000110100001101000	101011111010000100110100100	14	14	18	4956304
111100110001010100101010100	111101100011000011011001000	13	13	17	5412488
110011111000100100111001000	111101000110001101110000100	13	13	17	5654264
111110001001100011100101000	111010100110001110001100100	12	12	18	4781120
101111000111001010001010100	111101011000101001101001000	16	16	19	6079872
110111001010010011010011000	111001110001001101001110000	14	14	18	5799976
111010010011001101001101000	101110100111001010010010100	16	16	19	6046000
111001101110001100001101000	111101000111000100110100100	12	12	16	3881032
111010111001000100110100100	110010111001100011001101000	15	15	19	5817296
111101000101100100111000100	110111011000010011100011000	15	15	17	6154288
101111000011100100111010000	111100101000111100100010100	14	14	17	5670320
110110010011110011000010100	111100001111001000111100000	14	14	17	5939072
111011011110100000100100100	111100100101100100110011000	15	15	18	5809016
101101010011001100101010100	110100101110011100011010000	13	13	19	5956040
110011110010010100110011000	111011000011010011010100100	14	14	18	5989400
110011100011001100111000100	111101001110100100100110000	17	21	19	6093432
111101000101110100100011000	110101100110001110010100100	16	16	17	6090600
101100111101001001100011000	111110011001010011100000100	14	14	17	5861256
110101100100111010010010100	110100111110001000110101000	12	12	15	5038384
111001011010110001101000100	101101110010011001001101000	15	15	17	5995208
110110110001100101001010100	110111100111000010011001000	13	13	18	5574688
101110100100111100010100100	111101001101010001100101000	16	16	18	6131496
111111000001010011101001000	111010101011000100101110000	14	14	18	5942056
111100011000111010010100100	110101100011010011010101000	13	14	18	5501016
111011000101001101001101000	111100110001010011010010100	12	12	18	4396424
111100100101100110100011000	110111001000101011101000100	15	15	16	6106680
111101001010100100101100100	111100101001101100100011000	14	14	18	5808816
111101110110010001000100100	111110000011110110001001000	15	16	18	5809624
110011101001001111000100100	111101000011101001110001000	14	14	17	6065816
111111010001000110100100100	110011111000011101000101000	14	14	18	5601456
111110001010011100010011000	110110100011011011011000000	14	14	16	6068616
111110100101000011001100100	111001100011110011000011000	14	14	18	5370408
111110001100111000101001000	110101110000101011010110000	15	15	18	6150112
111100111001001100010011000	110100111111100100010000100	14	14	15	5964752
111110010110000100111000100	111010110001111000100101000	14	14	16	5819624
110011101110001000111010000	101110110010001011110000100	13	13	17	4582176
111100011001001110101001000	110101001110011000110110000	14	14	18	6015952
111101010011010010011000100	111111000110001100100101000	15	15	19	6130280
111011000111010100101000100	111110011000110010100110000	13	14	18	5413600
111110000110010110100100100	101110101001100110010011000	15	15	18	6113400
111001111000101100100110000	111011100001001111000011000	14	14	17	6065104
111001010011011001010010100	110111110100110001000101000	17	17	18	6135544
111001011100011001010010100	111110101001000011001101000	13	13	16	5772568
110100110011010100101101000	111010110001110100100100100	12	12	15	4386632
111001111100000011001100100	101111100001011001011100000	15	15	18	6038728
111101001100001110001101000	111101010011001001110000100	14	14	18	5679568
101101011100001101100100100	111100111001110000010011000	16	17	18	6099416
110110011100001111100001000	111001111001010001101000100	13	13	13	5927064
111001100101001110001110000	110100111100011000111000100	13	13	17	5778072
111010010100111101000100100	111100100110110001010011000	14	14	17	6122488
101101011010001101011000100	111010100101110100001110000	17	17	18	6123384
111101100100001100101101000	111011010011001001010100100	14	14	19	5338000
110110001111010001101000100	110011110100011111000010000	16	16	18	6094264
110110110000111001010100100	110100111100111001000101000	16	16	18	6099280
101101010100101011100010100	111011000101101010011001000	15	15	18	6146448
110110110001101000101011000	111111000011100001100110000	14	14	18	5406680
111110001110000101100011000	101111000100101111000100100	13	13	17	4933976
111010100111001001101000100	101110111010000110001110000	16	16	18	6148072
111101111000001000110110000	111001001111100011001000100	15	15	16	5809416
111011001001100100111010000	111100110010010011010011000	14	14	17	6068496
110110001110010101010011000	111111000100001101001100100	13	13	17	5616744
101011010100110101001101000	111011100100100011101000100	15	16	19	6125248
111111000100011011000011000	110110001110110001101000100	15	15	18	5964776
111011100011000100111000100	111001011001100011001101000	15	15	18	6052072
110011101000110011100100100	111101001101000110001101000	14	14	18	5760896
111100011101010001001110000	110101110000110110010011000	16	16	18	6121976
111010011101001001100101000	111001011001111000010010100	13	13	17	5784616
111010010101011000111001000	111111001010000101001100100	14	14	16	6233536
110111010100010101001110000	101100111011010001011000100	15	15	16	6223032
101011110010011100010011000	111100001111101000100100100	14	15	16	6029544
111101001010011001001101000	111001010101001100111000100	14	14	17	6009448
111110010100101001101000100	111011001010100100111010000	13	13	18	5571120
111001110011000100111001000	111011000011110100001100100	15	15	17	6105352
111100110001011001110010000	110111001100110000101011000	16	16	17	6056216
111010010110001110011010000	111110010100110100010011000	14	14	18	5859512
110100111010001110100011000	111010100111010000101100100	14	14	17	5841632
111110110100010011000101000	111100011000111100010100100	15	15	18	5885448
111010001110001100101101000	110111111010000100011010000	14	14	17	5527008
110111110000001101110000100	110011110100100100101110000	13	13	17	5053936
110110001101100011010100100	111100111000011011100001000	17	17	19	6067344
101011111100001000111001000	111101100000101110100010100	15	15	18	6091264
111010110001001100111001000	110011011011001001110000100	17	17	18	6064544
111000111100110000111001000	111101010011000111100010000	15	15	17	6053072
110110101110001001101001000	111001101010100111000100100	15	15	17	6117256
111000111110000101111000000	111110101100001110001000100	15	15	18	6112760
110100110100110100110110000	111001010011100101101000100	14	14	18	5726640
111011001010011010001100100	111110001010100111010001000	13	13	16	5483040
110110011000101110001101000	111110010001100011100010100	14	14	19	5471624
111001100011111100000011000	110110001100111100010100100	13	13	16	5913208
111101001110001100001101000	110110110010001101100100100	15	15	18	6046272
101101110100101101000110000	111110100011100001001011000	16	17	16	6078208
110111101000001111000011000	111101001101100001100100100	13	13	16	5369720
111101000111001001101000100	110011100011001101001101000	16	16	19	6074400
111010100110100101001011000	110100101101010011010100100	12	12	17	4222064
111001011000111110101000000	110111111000000011011000100	14	14	15	6144760
110111010100111010000110000	110011100110100100111000100	15	15	17	6067104
110100111110011000100010100	110011101010001101101010000	15	15	16	6115696
101110100011110100001100100	111100101100011010011001000	16	16	18	6091120
111010001110100111000011000	110101110010011000111000100	14	14	16	5809592
110100111100011000110100100	111110101000001011001011000	13	13	18	5686704
110011111001000110011001000	111010001011100011110010000	15	15	18	6088328
111100110000111110001001000	101111001101000100101100100	15	15	16	6035608
111100011101100100010101000	111011100001101010010100100	15	15	18	6041544
111010011101000110110000100	111110010100110010010011000	13	13	18	5201736
111010011100001010111100000	101110100110011001100010100	15	15	18	5841464
110100111001100111000100100	111110010010011100010011000	16	16	19	6099240
110101001100111010010101000	111001010011010011101000100	13	13	19	5223248
101100111010100010101011000	111001011000111011100000100	14	14	18	5656792
111101000011101001001101000	110011101010001111001100000	17	17	19	6061072
101111100001001101001011000	110011111110001101000100000	15	15	16	6030728
101111010100110100100100100	111000110111000100101101000	16	16	18	6095568
101100110011110010011100000	111111001000011001001100100	16	17	18	6105232
111101101001001010011010000	111010011001001101010010100	14	14	18	5662128
111110100100101001001100100	111100110010100110010011000	14	14	18	5890080
111011010001101000110100100	110101011011000101010011000	15	16	15	5995576
111011001010011000111001000	110011101010100110100100100	16	16	18	6122328
111010101010010010110110000	111110001001001111010100000	14	14	18	5589816
111011101000100110010100100	111100011010011001001011000	16	16	18	6098240
110011101111001001100001000	111101110010100000110010100	15	15	18	5996208
111010100100101100110100100	111010010011110100001011000	13	13	18	5171752
111001110001001100101110000	111101001100101001010010100	14	14	19	5774472
110111000011110100101100000	110011110001001101001100100	13	13	16	5329624
111111010010010011010010000	110011100110010100111001000	16	16	17	6073168
111011101010001001100011000	111001001110011101100000100	15	15	18	6013568
111010011001100011110000100	110110111100000110001110000	14	14	17	6111208
110100111110000101011000100	110110100101001011110001000	12	12	17	5111392
111001110100001100110101000	111010001110100011010100100	13	13	18	4848440
101111000110001011100011000	111001100011111001000110000	15	15	17	6013088
111110101000001101001010100	111010011010111000010101000	15	15	19	5975016
110011110001110010010011000	101110010100111001100100100	16	16	18	6119840
110110010011011000111000100	111100100110100011010101000	14	14	18	5867384
110111000010111010001101000	111001011100110001010100100	16	16	17	6030344
111101001110100100100101000	111001110001100011011000100	15	15	16	6055032
111110010011010010001101000	111010010100111100100010100	13	13	17	5251032
101011110011001000111010000	111110011011000001001101000	13	13	17	4708592
111110000110100011001110000	111010110010001111000010100	12	12	17	4230288
101110110101100001101001000	111110100001110010010100100	17	18	19	6078816
110110001101010100111001000	111000111011001001100110000	13	13	17	5361848
110100110011110001011100000	111010110010011000101100100	15	15	18	6028656
110110100111000010110100100	110011111010000101001101000	13	13	17	5116088
110110100110001010110110000	111111100000110001110000100	13	13	18	4511248
111110000110001111011000000	111011001100110010010100100	14	14	16	5821792
111010101001001100110100100	111111011000110010010100000	14	15	19	5844280
111101001010011001010110000	101110100011011101001000100	15	15	16	6047576
110111001100110001010011000	111111100000010011001100100	12	12	16	4466648
111010101001100101001110000	111001100110001100111100000	12	12	17	5401080
111100011001100100101011000	101111010000101110101010000	16	17	18	6073704
111100011010011000110110000	111110101000100011101000100	14	14	18	5892792
111101010001111100001100000	111100011111100000001100100	14	14	17	5824968
111111100000110100001010100	101111100100001101011001000	16	16	19	6116616
111000110110001101010011000	111101100100010100101110000	14	14	19	5771416
111110100001010011100100100	101101011001001111000101000	14	14	16	5960304
111010011110001100100101000	111001110001001100101100100	15	15	18	6147688
111010011011000011011001000	101110101001001101001100100	14	14	18	5212128
111110011100100001100011000	110100110011110101001000100	16	16	18	6056992
111010100110001101001101000	101110110100101000110010100	15	15	19	5953424
110111001011000010110101000	110011100011110100101000100	16	17	18	6038360
110100111100111001011000000	110011100101011000111010000	15	15	17	5996352
111110101001001001100100100	101110010011110010001011000	15	15	18	6015504
110111100010011001100100100	111110000101010100101011000	14	14	18	6031168
111000110101101100001011000	111011000111011000011000100	14	14	18	5315688
110111001110001100011000100	111001111001000101001011000	16	16	19	6103760
110110001110100011001100100	111100101001011110000011000	16	16	19	6074960
110101001011100100110011000	110111001011001110000100100	15	15	18	6027384
101100111101001011000010100	110110100110101000111010000	15	15	17	6055688
110110100111100100001100100	111101001111100001010001000	14	14	16	6028520
111001110010011000101100100	101110011100100111000101000	16	17	19	6072312
111011101001001001110010000	111001010011110010001011000	16	16	17	6096312
111100010101010011010011000	101111100110001010010100100	14	14	17	6136432
110101010011110100100011000	111101000110001111000100100	14	14	16	6155640
111100001110100100110110000	101101011001010011101001000	14	14	16	5774416
110011110010011001001101000	111010011100001100111000100	15	16	19	6111696
111110001110000111100100000	110110110011000011110001000	12	12	15	4837552
111110001001110100110100000	111010100100110100110100100	14	14	19	5689872
111110001000101011011010000	111011001010100100101101000	12	12	17	3552136
111001110011001101000101000	111011001100101001001010100	14	14	17	5842640
111010101001010100110011000	111111000011001001001110000	13	13	18	5631616
101110110100100101001010100	110110100101101000111001000	14	14	17	5827936
111011011100010001110100000	111011000111001001001110000	13	13	16	5192112
111010101001110001010011000	111100100110010010110100100	12	12	17	5393600
111001110001101011000110000	111101001100100101010011000	14	14	18	5877360
111011100000110110100011000	111001110001001011011000100	13	13	18	4767648
111010101000111101000101000	110101110011001001110000100	16	16	17	6118560
111001010100111000110110000	111011000111010011001000100	16	16	17	6163712
111000110110001011001100100	110110001101101010011100000	14	14	18	5769048
110011101100100110001100100	101111010001101001011100000	16	17	19	6088776
110101001100101110011010000	111011001001101001001011000	16	16	19	6060408
110101100100110100111000100	111010001101110010100011000	15	15	18	6125728
111101000011110001110010000	111110010110001101001000100	16	16	18	6080440
111001100110100011100100100	111010010100111101001100000	14	14	17	5994416
110100111110010001100100100	111100110010011011001001000	16	16	17	6148808
101110011100101100010011000	111111000010001110001110000	16	16	19	6107544
111011110100101001000110000	111100101010011100100011000	14	14	17	5876216
111110010001001010110110000	110111110000011010001010100	14	14	18	5400104
111100001111010011001010000	111010111010010100010101000	15	15	18	6079872
111100001111100010010100100	111010110001100011100101000	14	14	17	6011800
111101011000110100011010000	110110011000110110010010100	14	14	18	5646648
111001100011110001010100100	111101001010010100101101000	14	14	18	6070880
110100111100110010010011000	111001001111100001001100100	14	14	17	6017432
111010101000110011100101000	110011100110001111001010000	14	14	18	5539888
111000111001110100100011000	101011111000001010111100000	15	15	18	5892472
110100111100110001101001000	111001110000101111000110000	15	16	18	6086056
111001100110010100111100000	111011100001001101100011000	14	14	15	6335488
111001010011100111100001000	110101001101010011010010100	13	13	17	5669056
111100100110100101001100100	110110101001101000110101000	14	14	17	6073128
111011000111001100001011000	110011101010100111000100100	14	14	17	5661952
101111010011010010011001000	111100101010011100001110000	14	14	17	6058440
111001111000011000110011000	111101100011000110010100100	13	14	17	5477824
111010110010100101001101000	111110001001011010010010100	14	14	17	6002864
111100111100101000101010000	111010010011101101000011000	17	18	18	6118448
110111000100111100100100100	111001100110100111000011000	14	14	17	6002992
111110111110010000100100000	111001001111010100100100100	16	18	18	6125720
111001100010111001001011000	111010011101100011000100100	15	15	18	5981112
110110100101001100110011000	111100001110011100100100100	15	15	17	6037728
111100100010111111000000100	111110100101000110101100000	13	13	15	5282096
111001101001100011100011000	110100111011000110011010000	15	15	18	6116432
111110100010101001100100100	101111011001100011110000000	14	14	17	5942960
110101110000111000111001000	111100010101001101111000000	14	14	18	5820816
110011101110100100010100100	110101010011010101001011000	14	14	18	5839016
111100011010010011100100100	111010111000011110100001000	14	14	14	6006208
111101010100011011001100000	111011000110100011010101000	14	14	18	5616080
111010110101001100100110000	111100010011100110001010100	13	13	14	5713672
110100111100010011011000100	110011100011110001110001000	12	12	16	4452856
111001110100110001001100100	111010011101100011001100000	16	16	18	6077512
101111100110010001010011000	111000110110011000101110000	15	15	18	6058096
110011001110101010001011000	111101000100101011010100100	13	13	18	5074376
111011100011000110001101000	111110001001011100100100100	14	15	17	5797424
110101010011100100101110000	111100101010011100010011000	13	13	17	5504648
111101000011110101001000100	111001101100010101001110000	14	14	16	5674192
111001001110110110001000100	111011001001010101001101000	15	15	17	5919032
110110110110001101000010100	110110100011110100001110000	14	14	17	5036488
111010001110010011010011000	110101111000001101001110000	14	14	19	5775712
111000111100010110010010100	101110001110011100010110000	14	15	18	5861816
101010111001101100001101000	111001100110001111000100100	14	14	17	5422944
111100001100111001110100000	110111011000100101001110000	16	16	17	6050528
111100111001000100111010000	110111010100110001010010100	14	14	18	5769088
111111000110100010001110000	111110101001010100110001000	13	13	18	5358056
111100011011010010011001000	101111000100111100110010000	16	16	18	6079752
111100111001100100001100100	111110100001011101000011000	14	14	19	5628808
110101010110001111000100100	111100100101100010111001000	13	13	14	6021928
111100101100010010101101000	101110011101010010011000100	16	17	18	6056376
110110110010011100001100100	111110011010011000010011000	13	13	18	5461400
110101010011001100101010100	111010111001001010100101000	13	13	16	5999096
110011010010101011010110000	111110101001001010100010100	14	16	18	5614544
110110011001010100110110000	111011110100000011110100000	13	13	15	5936000
110011011000111001101010000	111010011010100100110011000	15	15	18	5960936
110011111000011000111001000	110111100100110011000010100	15	15	18	6115440
110011110000111000110100100	110110010011001110001011000	12	12	18	4620856
111001100100101110010110000	111110111000010010111000000	14	14	18	5369824
101111101100100100100110000	111110000111010011000011000	15	15	18	6073992
110111011011000100110010000	111010001100110110011000100	15	15	17	5905912
110110100101100011010100100	111101001101001100011001000	14	14	17	6009544
111100101010011001001100100	111011100001001110010011000	14	14	18	6092736
111100100111100100100011000	110110011110001011001000100	14	15	16	6077952
111011001100011110011000000	110101001101100011010100100	14	14	17	6069728
111111001001000011110000100	110101010011001110001101000	13	13	18	4914496
111110100100001110100101000	111010100111001101000100100	14	14	18	5720488
111101000110011011000010100	110110100010110010111001000	14	14	18	5254544
101110111001110100001010000	111000110110010111100100000	15	15	18	5829928
111101001100110010010011000	110011100101010101001100100	14	14	16	6023016
101101100100111001011100000	111110010110010010100101000	15	15	18	5988136
111010011001111000010010100	101011001111000110110010000	17	18	19	6134440
111110100101001000110100100	101111010010101010010011000	13	13	15	4894400
110101100011010011011000100	111000111110001010100011000	14	14	18	5724040
111100101100010100110110000	110101001110001011100010100	14	15	18	5491128
111110010010010011101010000	111010011010100110010010100	14	14	19	5880560
110100110111100110000110000	110101101100001101101001000	15	17	18	6044000
111001010011001110010101000	101110010110011001001100100	15	16	16	6028056
111001110100110010011010000	111010010100110011100010100	17	17	19	6107880
111110100100001111101000000	111001001011100011010110000	12	12	17	3782000
110111001010010100101100100	111000110011011001100101000	15	15	18	5907560
101111001110010010010011000	111011011001001001111000000	15	15	17	6046688
111100110000110011010010100	111010011001100100110110000	14	14	17	5734656
111000110011010101010010100	110101110000101100111010000	13	13	18	5211368
110110011010100011100011000	111001110010011010001110000	15	15	17	6102328
111001110011001010001110000	110110001101110100111000000	15	15	17	6147512
101110101001001100101100100	110011100111010100101100000	15	16	19	6049792
111001101000111101001001000	110110001111100001001100100	16	16	17	6135280
111010001111100100011010000	111011011110000011000011000	17	17	17	6104272
111011011000010011010011000	111010011110000111000110000	15	15	18	5957880
110110101000111001100011000	111100110011000100101100100	15	15	18	6067104
110011101010011000110101000	111110100010110010010010100	13	13	15	5179656
110101100110100100111001000	110110010100111001001010100	14	14	16	6156480
110101001111011010010100000	111011001010001011100100100	14	14	16	6042152
111010100101001100110010100	111111000100101001100110000	14	14	19	5980320
111010100111110000010011000	111101001100101100001100100	12	12	16	5515144
111000101111001000110011000	111011001001100101001100100	15	15	18	6002488
110011101001100010111000100	111101001010011011100001000	17	17	19	6081864
101101100011100110100010100	111111010000011000111001000	15	15	18	5951096
111000111001110010001101000	111101100011001001100010100	15	15	19	5982296
111011100000101100111100000	111001111110010010000100100	15	15	17	5909824
110011110001110100010010100	111101100011010010010110000	15	15	18	6054272
111011100001100011010100100	111110001010011000110011000	13	13	19	5116272
101101101000111100101000100	111110110001001010010110000	15	15	15	6076656
110100110100101011010011000	111100100011011111001000000	13	13	16	5335048
101101111010000101001101000	111100100010111100011000100	15	16	18	6100720
111001110010001110100011000	110100110101100011010100100	15	15	18	6051272
111001111100000101010010100	110100110111001001001110000	15	15	18	6184752
101110010101011010001110000	111010100101001011100010100	14	14	15	6237968
110110100100110011100100100	101110011110000110010011000	14	14	18	5652544
110011101001101011000011000	111011000011100010101100100	14	14	16	5773592
101100111011000110010010100	111001110001011100001110000	16	16	17	6081904
110110001110100110011100000	111100110001011001100010100	15	15	18	6046112
111101000010111001011000100	110101111000100101001110000	15	15	16	5883624
111011001001001110001011000	111110001011001000110100100	13	13	19	5224472
110111000011101010010100100	111110011010001010100011000	14	14	17	5889952
111100011100010010111010000	110111010010010111100001000	16	16	18	6069272
101101001111011000011000100	111001010100110100101110000	14	14	17	5785968
111100011100101001100110000	110110110001001100101010100	15	15	19	6104392
110101110010001111100010000	111110010100011100100010100	13	13	16	5606656
111110110011000011000011000	111101010011011010010010000	14	14	18	5577360
111011000111000100111001000	110010101110101001100010100	13	13	16	5090864
111101101000011100010011000	110011011101010010001100100	17	17	19	6100248
111000110100110111000011000	101011101010110000110110000	16	16	20	6065528
101011111001001010100011000	110100111000111001110100000	13	13	17	5539392
111010010111000011100010100	110011101001001100111100000	14	14	18	5781240
111011100011010011110000000	110011101010011111000000100	13	13	16	5303144
110111000100111001100110000	111001001110101010001011000	13	13	17	5094760
110100111001110011000101000	111001101010010110110000100	15	15	18	6047672
110100111110010010101100000	111100110001110100100110000	13	13	17	5444696
111001110001101000110011000	111111011001100100010000100	14	14	19	5833920
111001010100110110001101000	101110010011010011110000100	14	14	17	5753656
110110110011010001010011000	111100101010010100101100100	14	14	18	5795016
110101010010111111000000100	110101001110001101001011000	12	12	17	4848776
110100111001011000110010100	111111001110001001000110000	14	14	17	5990304
111110001010010011100100100	111010100101110010001101000	14	14	17	5978744
111010011000111011001000100	111110010011100001111000000	14	14	18	5829880
111010011111100000100101000	101110100110100101101000100	15	15	16	6277144
111010011000110010110010100	111100100111000101001101000	13	13	18	5444688
110011011110100011001001000	101101101010110001001100100	16	18	19	6064832
110101111000100101100100100	110101010100111010010011000	14	14	16	6140272
111011011000111000001101000	101100101110010011100100100	15	16	18	5689216
111011010001100100101011000	110011010011101011010000100	13	13	15	4599648
111101100011100010001100100	110011101001001111010001000	15	15	16	6031032
111001100011011001001011000	101101101100001101010100100	15	15	19	5883184
101111010001111010100000100	111000111010010110100110000	17	17	19	6096120
110110100111010001001101000	111000110010111000110100100	16	16	17	6127352
111100011010011000101100100	110111010100100110110001000	19	19	20	6062696
111100101011100010001010100	111101001100110001101100000	15	15	17	5990624
101111110001011100001000100	111110010010010011100011000	14	14	18	5779632
111100110100010010111000100	111101001011000110001101000	15	15	19	5925368
110100111011001010101001000	110111010001010101100100100	14	14	16	6219936
111001110100001110110001000	110100110111010100001010100	16	16	19	6086960
111011001010011100101001000	101101110100110001010100100	15	15	17	6175192
111100011111000100001100100	101111101000001100111100000	15	15	18	6055416
110011111000110001100100100	110110001111001000101011000	13	14	17	5760704
101111001100101100001100100	111100100111010001010011000	16	17	18	6073680
111011101000111000010011000	111101001110001110000100100	13	13	19	5331064
101110001110001111000010100	111001110100011001001110000	15	15	16	6122592
111010010011100110101100000	111110010101001101000100100	14	14	18	5595120
110110010100110100111010000	111111100010010100101001000	13	13	17	5303920
111110100111000011000101000	111001110001111000010010100	14	14	18	5960040
111101000100111001100011000	111001111001010010001110000	15	15	18	6068936
111010110001100110010011000	110100101111110000001100100	15	15	17	6142552
111101010011010001110000100	111100110110000110001110000	13	13	18	5622104
110011111100100100100101000	111010011001001111100010000	14	14	16	6117744
111010011010111000011001000	111001001100110110100010100	16	16	19	6095696
111001001011010100101011000	110100111100100110101000100	13	13	18	5238696
111100100111000110011010000	110110011110010100010010100	17	18	19	6082112
111100110011000011011000100	110110010011110001110001000	13	13	17	5021848
111001010100110011100110000	111010011001011010010010100	14	14	16	5908896
111101010110001010001011000	111010100110100101011000100	15	17	18	5855376
111011100001001111001000100	111001100100110011100011000	13	13	18	5334104
110010111110001100010101000	110111111000011000100010100	16	16	18	6095736
110011110011100010010110000	101101101000111100010011000	13	13	17	5090192
111010010011100101011001000	110011100110010011100100100	15	15	17	6072088
111001111101000010100110000	111011001010010100110010100	15	15	18	6152800
111000111001110001011000100	111011000011011110000011000	13	13	17	5314696
111010100110001100110100100	111000111110011000010011000	13	13	18	5281776
111010010011110010010010100	110111010000111000101110000	12	12	17	4679040
110101100100110110100110000	110110011100100011010010100	16	16	18	6110872
111000110110010011100010100	110110001101110000101101000	12	12	17	4669808
111100101010010010101110000	110111000011110010011000100	14	15	18	5656416
111110101000100110100010100	101101010010111010010101000	14	14	18	5341072
111110101000100010111001000	101100110110011100001100100	16	17	19	6051888
101101010011101101001000100	111101001010100101001110000	15	15	17	6081016
111010011101100110000100100	111001101100100011100011000	15	17	17	6049024
