first	second	opt	dist	central	visited
1101101001100101010010100	1111010010011001001101000	13	13	14	1736904
1110011010011101000101000	1101010011111000100100100	13	13	14	1720072
1011100100111110010001000	1110110111000001010010100	12	12	14	1617576
1111010100110001001100100	1111010010011001010011000	11	11	16	1383456
1110110001110000110011000	1011111011000010100100100	14	14	15	1698856
1110111010010100010011000	1110010111010001100100100	14	14	16	1699624
1101101010010011100100100	1110100011100100110011000	14	14	16	1722792
1111101001001100100110000	1011011001001101011100000	14	14	17	1721296
1101001110111000001110000	1110101100011010011100000	13	13	15	1708312
1111000111001001100011000	1101101100001110001100100	14	14	17	1722680
1111000111100100010011000	1110101100011101000100100	12	12	14	1651640
1111100001010011010010100	1110111000010100111010000	11	11	15	1382016
1111001001111000010011000	1101001111001001001110000	13	13	16	1737224
1110100011100110001010100	1111001010011100101001000	14	14	16	1711112
1111100011100001001010100	1010110011101100011010000	15	15	18	1712440
1101011000111100100101000	1111001011010010001100100	13	13	15	1720960
1110011110001100100010100	1111101001011001000110000	14	14	16	1712328
1011111010010011000101000	1110010101010011100100100	13	13	14	1685824
1100111000110101100010100	1101001111010010011001000	13	13	16	1668200
1110001101111001100000100	1110101001010011110001000	13	13	14	1614984
1111100111100010000011000	1101001011110101001000100	12	12	16	1463776
1110011001001101101001000	1110110010010100101100100	14	14	16	1709696
1100111010001010110100100	1110111100011010001001000	16	18	17	1712472
1110011110001100001110000	1111010001110010011000100	12	12	16	1596176
1101001011100110001110000	1111001110100100011000100	15	15	17	1712648
1101100110011001010010100	1110001111011000110010000	11	11	14	1385464
1101001110100011101010000	1101110100011001100010100	13	13	15	1682776
1101100110001100111010000	1110101001010101001101000	12	12	14	1546496
1101001111001010010011000	1111100110010011010010000	14	15	16	1736688
1111010010011001110000100	1110101001100100111100000	12	12	15	1610592
1111010100011011000101000	1101001011101100001010100	12	12	16	1349208
1111001000111010110000100	1101001101110100010011000	12	12	14	1296472
1011111101100100000100100	1111000111000111101000000	13	13	14	1645520
1101001101001101011000100	1110010100110011001101000	12	12	17	1516744
1110011100001111000110000	1101100110110001010011000	14	14	15	1724264
1110101001010011100101000	1110001100111010101000100	13	13	15	1677208
1110110100101010111000000	1101001110100100110010100	13	13	15	1695568
1111010010011001100011000	1011010011101010001100100	14	14	17	1713528
1111010100011010010100100	1111100010100110110001000	13	13	16	1691944
1111110010010101000100100	1110110010100110101001000	13	13	15	1696912
1110001101001011010010100	1011100010111001100101000	11	11	17	1248888
1011110101000110110010000	1111000101100010111001000	16	16	16	1707944
1111001000111000111000100	1011100110001101111000000	14	14	17	1701352
1111100011100011001001000	1111011000101001001100100	14	14	17	1723824
1011001111100000110100100	1110010010110110010011000	13	13	16	1688856
1110100110001111000011000	1110011001010011001100100	12	12	16	1638608
1111011000010010110110000	1101010101111000110000100	13	13	15	1491056
1110101110001100010100100	1111010001110011001001000	14	14	15	1716632
1100101100111011000011000	1011011100011001101000100	12	12	15	1416688
1110101010100110010010100	1100110110011000101110000	12	12	15	1618048
1110011100001101110001000	1111010011010000111000100	13	13	16	1647392
1111000110010010111001000	1110101000110110010100100	12	12	17	1484088
1111010100100011011010000	1111000100110101110000100	12	12	16	1217520
1111110001001001100011000	1011110011010011001100000	15	15	17	1723440
1101100100111001001110000	1100111100110001011000100	13	13	16	1712080
1110011110001101000010100	1101001110011001100110000	14	14	16	1691776
1011010011110001100010100	1111100011100101000110000	15	16	16	1729728
1101001111000011100010100	1111001001101100001110000	13	13	16	1730376
1011111001001011000101000	1100111110000110101000100	14	14	16	1712184
1111000010111011000101000	1101110011000101100100100	14	14	16	1638080
1110110100001011110001000	1111000111000110010010100	12	12	15	1323848
1110101101000011001011000	1110001111010011100000100	12	12	14	1248184
1110110001110011010000100	1100111010011010001110000	14	14	15	1698568
1110100011101000111000100	1101011100001101001101000	15	15	17	1710176
1101111000100101010011000	1111000110010101011010000	13	14	15	1739288
1101100100110011110001000	1101011100010100110010100	11	11	15	1357648
1101111100001001110000100	1111000100110110001110000	12	12	16	1650240
1111011000100011001011000	1110001110011000110100100	13	13	17	1567216
1111011001100011010001000	1110110100011010010100100	12	12	16	1595160
1110100011101001100011000	1110011010100111000100100	14	14	16	1715024
1101110010001100110101000	1111100100111000011000100	12	12	15	1455512
1101011101000011001100100	1111101100000100110011000	13	13	17	1617832
1110110100010110100011000	1111010010110001011000100	14	14	16	1712272
1111100001100100111000100	1011001111100010110001000	13	13	15	1689264
1111110100010100010011000	1111100110010011000100100	11	11	17	1368848
1110110010100110001100100	1111001101001001111000000	13	13	15	1711280
1110110010110001011001000	1111000110001101100100100	13	13	15	1642952
1101010011111000011001000	1100111101001010100100100	14	14	14	1748528
1111000100110010101011000	1110110001111000010100100	12	12	16	1574072
1110001111010000110010100	1110110010011100001101000	12	12	15	1538112
1101101100110011000010100	1101001111000101110001000	14	14	16	1707520
1110011011000111000010100	1110111000001101100101000	12	12	14	1528088
1110010100110011011000100	1110111000100110001101000	15	15	17	1711096
1111010010001011011100000	1110011010101001001100100	13	13	15	1543600
1101100100111110010001000	1100111010110000110010100	13	13	14	1749912
1111000100110110101000100	1101010011110001001110000	13	13	15	1622856
1111000011111000100011000	1110110110001100011000100	14	14	15	1723624
1110011111001000011010000	1101100011010110010011000	13	13	16	1674416
1110011100011010001110000	1101111001010100010010100	14	14	16	1735264
1111010010110010011100000	1100101110011100100010100	13	13	15	1731536
1101011001100100110110000	1110001010110011011000100	13	13	13	1710456
1011001110001010101101000	1111100011011000110000100	12	12	15	1481624
1101100101001110001101000	1101011101000110101000100	12	12	12	1628936
1110010100111110001000100	1110101001100011001011000	12	12	14	1741544
1110110001100110001011000	1111000100101110110000100	12	12	16	1402752
1011100011001111000011000	1110011100010010110100100	14	15	17	1712280
1110110001100011001101000	1111000100101111000010100	12	12	17	1364096
1110001111001000101100100	1110101001100011010011000	11	11	16	1343704
1101001110100110001110000	1100111100011110001000100	14	14	17	1736912
1101101101101001100000100	1111001010011001110100000	16	16	17	1711760
1010111010001101010010100	1110011001011100100101000	13	13	16	1640264
1110011001100011100101000	1111010000111010001010100	12	12	16	1608536
1111011000011000111010000	1110011001001011010010100	12	12	16	1349072
1111100100011101000011000	1101110101000111010010000	13	13	15	1658688
1100110010111010001100100	1011001110010011100011000	11	11	17	1181808
1111100100011001001011000	1011111001001010011100000	14	14	16	1680880
1011110001110010010110000	1111110000011001100010100	16	16	17	1710816
1111001010010011110010000	1101001101100100101101000	13	13	16	1674168
1010110111100100100011000	1111100100101010011000100	14	14	16	1691200
1110101010110010011000100	1110001101010011100011000	12	12	14	1686840
1101100100111000110010100	1111000101111000100110000	14	15	16	1726504
1110110001100011011001000	1100110110001101001100100	14	14	17	1670976
1011001110011001010010100	1110010011100111000101000	14	14	16	1724216
1110011001001110010010100	1110100110011001001101000	13	13	16	1718376
1111001100011000101100100	1011011011000011010011000	12	12	17	1522880
1101010011001101001101000	1110001111001000110100100	13	13	17	1658880
1101001101001101010110000	1110010100110010110011000	11	11	17	1206592
1111110100010001100010100	1101011100011100001110000	13	14	14	1670512
1101001111101000101001000	1101010011110110000100100	14	14	14	1740408
1111010011010001110000100	1100110011110100001110000	13	13	15	1659248
1110110000111100100110000	1100111010010100110010100	13	13	14	1620640
1011011110001100100011000	1110001101100011101100000	14	15	15	1714264
1110100111100001010010100	1101010011101000111010000	12	12	16	1681808
1110101001001111000100100	1111000101010010101101000	11	11	16	1427184
1101111001001010001110000	1110011001111000110000100	15	15	16	1720576
1011101000111010100100100	1101100101100100110011000	13	13	15	1683704
1101100110110000110011000	1110001111001101011000000	13	13	14	1599616
1101101001010100110011000	1110001111001100100100100	14	14	15	1742624
1100110101001110001100100	1110100011010011110001000	13	13	16	1730784
1110101001110001010011000	1011110010010100110100100	13	13	16	1754848
1101111000110001001101000	1111001000111100101100000	14	14	17	1708920
1101010011100110100100100	1110100110011000111100000	13	13	15	1704680
1111001001110001001101000	1111010011000010110100100	11	11	16	1438832
1111100001100111010000100	1011010011110101001001000	11	11	13	1139776
1110111100100001100110000	1111001000110111000011000	15	15	17	1705392
1110110010001101101000100	1100110101011001001011000	14	14	16	1634472
1011011010101100100011000	1110100101001110001100100	13	13	14	1672648
1101101101000010111001000	1110010011011001001100100	14	14	17	1655504
1110100110011001010010100	1111001001111100000101000	12	12	15	1661000
1110100101110010001100100	1011101110001001010011000	15	15	17	1714528
1011010011111001100100000	1111000110010011110000100	13	13	15	1696072
1110101010010011101010000	1111010001100110011001000	12	12	16	1585288
1100111001011000111000100	1111111010010001100001000	14	14	15	1730416
1101010010110101110010000	1100101101001011010011000	11	11	17	993672
1111100010101010001101000	1111011000011100101000100	13	13	16	1695136
1110110001100100110011000	1110011100001011001100100	11	11	17	1359024
1011011001100011100011000	1110110010011010001100100	14	14	16	1725784
1111001010010100111010000	1011100101001110100010100	14	14	15	1727688
1110100110010101001011000	1111001100011001011100000	12	12	16	1621336
1110101100100011110001000	1111110000010100110100100	12	12	17	1526984
1101101001011001011000100	1111000111000111000011000	14	14	15	1744712
1110011101000111010000100	1101100101001100111001000	12	12	12	1515216
1110100100110011100011000	1111001001110011000100100	14	14	17	1706648
1101100110010011010011000	1111001001110010001100100	14	14	16	1720664
1101100011001101010010100	1111100010011010100110000	13	13	17	1662544
1101100011001011111000000	1110001111000100110100100	11	11	16	1164464
1110010011100011101000100	1101111000001111000110000	13	13	15	1669936
1111001001101001010010100	1101101011000101001110000	14	14	15	1714592
1101010101010011101010000	1101100011101101000010100	13	13	13	1816144
1110011001001100101101000	1101100100110011101100000	13	13	17	1666120
1110011110011001000100100	1111110100001110001001000	13	14	17	1681080
1011101001100101100010100	1110100100111100001101000	13	13	16	1708976
1111001100101001010100100	1011110010010100110011000	14	14	16	1726144
1110010011110001100011000	1101110010001111000100100	13	13	15	1713736
1110010010110110001110000	1011101011100001011000100	16	16	17	1709392
1101001100110011110001000	1111001001100110010010100	13	13	15	1671288
1110110001101001101000100	1111000110001100101011000	14	14	18	1703064
1110101100010101100101000	1111001011001100010100100	12	12	15	1596240
1110011110000010110011000	1011100110001110001100100	12	12	16	1317640
1100110011001101001011000	1111010010010100110100100	13	13	17	1686976
1111101100001001001101000	1111000110100100110010100	12	12	17	1504104
1100111101001001011001000	1011100101010110010100100	13	13	14	1647648
1111010011001100100011000	1111100110010010011100000	13	14	17	1687864
1101110011100000111010000	1011101000110110001101000	13	13	16	1605424
1111100000111100100110000	1110111001000111000011000	12	12	15	1507616
1101100011101101000100100	1100111101001100101001000	14	14	16	1703064
1110011101000101101000100	1011110010100100101110000	13	13	16	1628184
1101001011101000111100000	1101011100100011001110000	12	12	15	1558664
1101010011111000100110000	1110111001000010111100000	12	12	14	1735360
1011101001101001100011000	1111000101001111100100000	13	13	14	1683968
1100111000101100110110000	1111010011001001110000100	14	14	16	1688264
1111010100100101100110000	1100110111001001010010100	16	16	17	1705976
1110110001111001000110000	1100111110001000111000100	14	14	15	1726736
1110001110010100110101000	1101011001111000001100100	12	12	15	1586160
1110010100110011010010100	1110101001100110001110000	13	13	16	1703760
1110111100010100100101000	1111100100010100110100100	13	13	17	1649448
1110101001100110100101000	1100111101000101011000100	13	13	16	1720224
1101010100111000111000100	1100111100110001001011000	12	12	15	1636328
1101110010001100110011000	1110010011101110010010000	17	18	17	1700592
1100101110010011001110000	1110110000111011000011000	12	12	16	1555592
1111000110100011011000100	1110111000001101001101000	13	13	17	1627488
1101101100010100110100100	1100110110001101001011000	12	12	16	1540824
1101100010110011100110000	1110011001100110001011000	12	12	14	1439200
1110011001110001110000100	1101111001000100101110000	15	15	16	1725592
1111100010011001011000100	1111011010011000100101000	13	13	16	1708792
1110011100010100111001000	1101001110001101100100100	13	13	15	1744928
1101101001100011011000100	1110101010010101001110000	12	12	15	1588752
1110101110100100001110000	1110110001111001010001000	14	14	15	1709032
1100110011100011100011000	1110111000011110001010000	15	15	16	1718536
1110010011100011010101000	1110100111001001001100100	12	12	16	1515168
1101010100111100100010100	1111001001110010001110000	12	12	14	1687960
1101111001000111000100100	1110101001101001110001000	14	14	17	1720624
1100110100110011001100100	1101001101111000010011000	13	13	17	1712384
1110011000111001001101000	1111010011100000110010100	12	12	16	1568824
1111100010101001001110000	1110110001100100111001000	11	11	16	1454376
1110011010001110011000100	1110111000010110100101000	12	12	15	1532920
1111100100010100110110000	1101100101001111010100000	13	13	13	1661384
1111101100001010100011000	1111100010100011010100100	12	12	17	1368984
1110110011000110110000100	1100101111101100001010000	13	14	14	1661872
1110010011010110001110000	1101001101100110101000100	11	11	16	1341088
1110100110101010001100100	1110011110100000111001000	12	12	13	1531752
1111100101010001100101000	1101100100101111000100100	13	13	14	1638328
1110001100110011010100100	1111011001101000101001000	12	12	15	1536552
1111010010011000111000100	1110011100110010010110000	12	12	13	1555376
1111111000010010011001000	1101111010110000001100100	12	12	16	1645096
1110011001101000110011000	1110100111000011100100100	13	13	15	1672752
1110101010010100111000100	1101001011101110101000000	12	12	14	1591224
1111001110001001001100100	1101001111010000111100000	13	13	16	1639360
1110110011000101010010100	1110011001111000010101000	14	15	16	1712648
1101001110100110100010100	1111001111000101000101000	14	16	17	1710624
1110001110101001001100100	1111011001001010011001000	14	14	16	1710536
1101100110001111001100000	1100111001010011010110000	13	13	15	1721256
1111101001001110000010100	1111001001001100111001000	12	12	17	1578024
1110100110010010110011000	1100111110001011000100100	14	14	16	1701608
1111110000100100110011000	1011110011001001001100100	14	14	18	1710920
1010111010101001100011000	1110010110011101000100100	12	12	16	1581416
1110011101001001001010100	1110110100100101101001000	14	14	17	1706048
1111110010001001010101000	1110100110001111100100000	11	11	15	1427840
1101101001110001001100100	1111001101001001010011000	12	12	16	1623424
1101111100100101010010000	1111001100100110010010100	15	15	16	1726120
1111101001100010001011000	1010110011110001101000100	15	16	17	1708424
1110110110000101001100100	1110001100110100111001000	14	14	17	1668672
1110011010010101010011000	1110111000110000101100100	14	14	14	1774576
1110011001100011101000100	1110100111001010010101000	14	14	16	1722992
1101001111000011001100100	1110011100100110011100000	14	14	16	1721744
1010101101111000010100100	1110011000110111001001000	14	14	17	1720088
1110011011000011001010100	1111101000101100010110000	14	14	17	1707384
1111011110000010010010100	1101011100010011010110000	13	13	16	1575968
1111000111010100001010100	1011011100010100110110000	13	13	15	1628208
1111100101000011101010000	1110111000101100011001000	12	12	15	1387616
1110100110011001001010100	1011011001001110011001000	15	15	16	1718864
1101001100110011100100100	1111001110000110010101000	14	14	17	1710872
1110110010011001001110000	1110101110000101010010100	12	12	16	1688360
1101101010010101001110000	1110110001110000110010100	12	12	14	1774056
1111010001111010000011000	1100111110000110110000100	13	13	16	1693824
1111010001100100110010100	1011011000111001110001000	15	15	17	1712728
1101001111101000101001000	1110011010011000110100100	13	13	14	1725232
1110100100110110100100100	1101010011010010110011000	13	13	17	1656144
1110111101000000101011000	1111010010010111000100100	13	13	17	1559568
1111001101000100110101000	1111101000010011101000100	12	12	17	1463320
1101100011111000001100100	1100110110010011101001000	14	14	15	1738528
1100111001001100110110000	1101111000011001101000100	15	15	16	1707560
1110110011000110100100100	1111001100010010110011000	14	14	17	1716064
1111000111100110000110000	1111010100100101110000100	14	14	17	1713544
1111100010001011011001000	1011110010110010001100100	15	15	16	1703528
1110111000010100101011000	1100111100111000010100100	12	12	15	1396528
1101011000110011010100100	1111000011110101010001000	13	13	16	1649728
1101001110011100001011000	1110101001111000101100000	15	16	15	1712472
1101100010111101010010000	1100110111011000010011000	16	17	17	1717664
1110010111010010010011000	1110110010101001100110000	13	13	15	1698240
1110111000010111000011000	1111001101001001001110000	12	12	16	1540600
1101110000110011100100100	1100111001001110011100000	13	13	17	1664480
1111111000001001100010100	1111011100100010011010000	13	13	18	1716672
1101100110010011110010000	1011101110010010011000100	13	13	14	1757416
1101010110010101001100100	1010101101100100110011000	12	12	13	1712168
1111110100010100001101000	1100111001001110100100100	12	12	16	1419728
1110110100001100110110000	1101001111100110000010100	13	13	15	1422416
1110111000011100001110000	1110010110100110100010100	14	14	15	1729224
1101101000111010011001000	1100111010100110100110000	12	12	16	1512608
1101100011100101001010100	1110011000101100110101000	11	11	16	1384264
1110001111000100110101000	1101100011110100110100000	14	14	16	1710048
1110011010010011100110000	1111101100001010101001000	12	12	15	1587280
1110011110011000010010100	1101001110010011001110000	13	13	16	1633760
1111001010011100010010100	1101110100001101001101000	13	13	15	1709016
1111011010010010010011000	1100110101101001100100100	15	16	16	1706392
1101001110011000110011000	1101110100001101100100100	14	14	17	1712944
1111010010011100010101000	1110011001111001001000100	13	13	17	1727856
1111010011100101100000100	1011101100010011110010000	14	14	16	1698216
1101001110010010111001000	1111001001100101001110000	13	13	15	1641264
1111001100100110011000100	1110110001101100100011000	13	13	16	1708792
1110100100111001110000100	1100111100100110001011000	14	14	17	1716056
1111001100001111100010000	1101100011011001100101000	12	12	16	1432400
1101110001110110000011000	1110010110100101001110000	13	13	13	1691056
1111010011000100110010100	1110010011110100110001000	13	13	16	1669992
1111010100111000011010000	1110001110011001100101000	12	12	15	1600304
1101011001011001010010100	1110111000110010001101000	12	12	13	1700416
1110110100011010001010100	1111100011001001111000000	13	13	15	1606728
1110111001000110010100100	1101101001100010110011000	12	12	17	1466632
1111100001110001001011000	1101011000110010111000100	12	12	17	1436160
1111000011001110101001000	1110111011000100100100100	16	16	18	1708680
1101110010010011101000100	1100111001001111001010000	13	13	16	1700984
1110001011110001100100100	1011111001001101001001000	16	16	17	1708736
1110101001100111000100100	1111010011001001110001000	13	13	16	1740656
1110011110001010011010000	1111011000011010100011000	13	13	17	1718624
1100110011100010110110000	1111010011001001101100000	12	12	15	1436792
