first	second	opt	dist	central	visited
1111010100001101100011110000100	1101001110100110010100110110000	16	16	21	69113232
1111111010000001110000101100100	1101111101001100001010100101000	16	16	21	71878920
1111000101100011101100011000100	1111011001000111000111000110000	18	18	22	79137816
1110101100001110101000101010100	1111011100110001000011101001000	14	14	21	45219368
1111001011000101001101101000100	1011110001010100110011001101000	18	18	22	76484552
1110110001110001001011101001000	1110101010010011010100101010100	14	14	22	49788768
1011100111001101000111000011000	1111110010011100010100010100100	20	23	23	79201192
1111110011100001001001100101000	1101100011001011100100111000100	18	18	23	78282248
1110101010010100110111000011000	1111000101010011010011001100100	15	15	22	63807640
1110100110100011010010111001000	1011101001101001001111000100100	16	16	21	66265304
1101011110001000110011101001000	1101110010110001001110001100100	16	16	22	68804088
1110010011011010010100111000100	1101101010010101001110110001000	17	17	19	78807128
1011010011011100101001001011000	1110100110001110011010010100100	19	19	23	78811576
1011101001001110011010001011000	1111110100001001011001010100100	16	16	21	67203784
1111001101001010100100101110000	1110100110100010110110100011000	16	16	20	68714000
1111001000111000111001010010100	1110100101001101001011001101000	15	15	23	65509016
1111001001111000100110101100000	1111010101001001011100100010100	18	18	22	78963072
1101100011111100001001100101000	1110011010010011100011101000100	15	15	20	71265752
1110010100110110010011111000000	1101001110101100011011000100100	15	15	20	71412200
1110101010010100111001101001000	1100111001100110110001100100100	17	18	21	75908360
1101100100111111000100010100100	1110011110010000110110110001000	18	18	19	80025856
1110010011010011011110011000000	1101011010100101100010101101000	16	16	19	68268752
1110001110101101001000111000100	1111101010010100010101001110000	17	17	21	75604816
1111001000110111000110100110000	1011110011000011110001010010100	20	20	23	78533040
1111000110010011111100001001000	1110101100001111100010010100100	15	15	19	75424432
1101011001010011011110000101000	1111011000100110100011011100000	15	15	20	66177080
1100111101001011010011000100100	1110111000011010011001010011000	17	17	21	78319160
1111010100100101011001010011000	1111101001001110100010010110000	16	16	20	77402704
1111001100011011100010111000000	1111010010110001001110010101000	18	18	21	77800376
1110110111100010100100101001000	1111101001100100010101100100100	17	17	22	76967096
1111001001100011110000110101000	1110100110001100110101100010100	16	16	22	73042120
1101100011100100111011010001000	1111000100111100010100110010100	14	14	21	46960000
1111011001000011110010010100100	1100111010111001000011001101000	20	22	23	78708536
1111011000100110100011001011000	1111001100011110001000110100100	15	15	22	60907520
1110011010010011110000111001000	1111101001101001110000010100100	15	15	21	67866560
1111001011001000111101010001000	1110100010111011001001011000100	18	19	21	78628200
1111001100011001001011011000100	1101110011010000110111000011000	18	18	21	77427000
1111001100100011111110100000000	1111010010011110010010011001000	15	15	18	69768272
1111100100010100110011100110000	1110100111010001111100000011000	18	19	22	77809904
1110110001011011001001101010000	1111100011010001001100110011000	19	19	23	78776736
1101011001110001101100101001000	1110100100101011111000001100100	18	18	20	79049744
1111010011111000000011010100100	1111001001111100010100100101000	16	16	21	70941080
1101101001010011111001001001000	1111100000111010011010100010100	15	15	19	71110872
1110110010101010010011100010100	1111001010010010111010010101000	16	16	18	73263496
1101010111000111101000100101000	1111010010101100011000110010100	18	19	21	79427320
1110110010100100110011001011000	1110011010011100001110110100000	17	17	22	76422088
1101011011000011101000111000100	1110101001001110100110100101000	18	18	21	78316256
1110011100101100011100010011000	1011001110100101001011100110000	19	20	22	79606296
1110100011100101100011101100000	1101110100010010111111000000100	15	15	21	59150896
1011101100011100110010110000100	1101001110100110001100111001000	18	18	22	78474064
1110011011010100010101001101000	1111011010010001001100110010100	17	17	21	77292584
1101111000111010001001110001000	1111100010100110010100101100100	19	19	22	79183528
1101100010111110011000101000100	1111001110100011000110001101000	20	20	21	78701552
1111011100000110011101000010100	1011011001010011110000110101000	17	17	20	74416600
1101001111110001000100101100100	1110101001010011100101100011000	17	17	20	79078864
1110010101110100100100101100100	1110110010001110110100110001000	20	21	22	78805912
1110100111110100001100100011000	1110011101000111100011000100100	15	15	20	68221832
1111100001001110011100100110000	1110110011001001100101011000100	17	17	21	75560944
1101110010011010001100111001000	1110011100101001010011001100100	18	18	22	77860504
1101101100110001001110001110000	1101100100111001010011011000100	17	17	22	77200440
1111010010011010001110101001000	1101010011101001111100000010100	15	15	21	64944360
1111100001111000100110001100100	1011101001011001010010110101000	16	16	20	72615064
1011111010011000101110010001000	1111110000011001001100111010000	20	20	23	78752800
1110001111100100011011010100000	1101101001100011001110001011000	17	17	21	73291248
1111111010000011001000110101000	1101010101100011111001000100100	16	16	18	70524312
1110100111010001001011110010000	1011101100001010111000110010100	17	17	23	71590472
1110011111100100101100001000100	1111010001101001010100110110000	16	16	19	74196136
1110100101100011110001001110000	1111100100011000110100111001000	15	15	20	70166856
1111110000111100110001001001000	1101110101100001100011100100100	19	19	22	78919408
1110001011101001111010100100000	1101100110011101110000100100100	18	19	21	78034376
1011100111100110010000110011000	1110011100001110101001100100100	19	20	22	78670568
1110110001110011001001011010000	1111100110001100100101001010100	18	19	22	78680352
1101101100010011011100001010100	1111100011111001010001000101000	16	16	22	67910696
1111000100111000111101001001000	1101100101001111110000001010100	15	15	18	64626400
1101100111001001010100101110000	1111001001100111001001101000100	19	19	20	79340856
1110010011100011001101110001000	1101001100111110010110000100100	18	18	22	77909008
1111111010000011010010001011000	1100111010011011001000110100100	14	14	21	42219736
1011001100110011101010100101000	1111010101010010100110010100100	17	18	22	77505768
1110100101001100111111000000100	1111100100110111000000101110000	16	16	20	76616432
1011001110111100101000010011000	1111100010110100011000110100100	14	14	21	42672232
1110100101001101001110010010100	1111001000111100101001001110000	16	16	23	75197248
1101110101010010001011010100100	1111110010010100111000011001000	18	19	22	76941056
1110110100111000110110100010000	1100111101001100001101100011000	20	21	22	78959336
1101001110101001001101100010100	1110101101000110101001101100000	18	18	21	78819104
1101111010010110001100001110000	1111010010001101100010111100000	19	19	22	79004416
1110110001010011110010010101000	1111000101110010001101100010100	16	16	21	75062048
1100111100110100100011100011000	1110100111000010110100110100100	17	18	22	76203392
1011110011000011101101000100100	1111001111000110010001100011000	20	20	22	78698632
1110001111110000111000100110000	1111101011001010001100011000100	17	17	19	79816872
1110011000110111110000101000100	1101110001001011101100001101000	18	18	19	78136672
1010111100110001110001010110000	1111010011100101001110000010100	20	21	22	79112280
1111101001100011000110011100000	1110011110010000111110000100100	15	15	20	66299680
1100111010011100001101110001000	1101101101010001101001010100100	17	17	21	77168984
1111001011000110101100100110000	1111101000101101000100110010100	19	19	22	79068136
1110010100110011100101110000100	1011001110111001001001011010000	19	19	21	78542920
1111000011101010001011010101000	1011111000010011110010010010100	16	16	22	65645720
1111101001010010100101001011000	1100110011110111000010011010000	17	17	21	76911616
1111001100100111001001010010100	1110110001010011110000110101000	15	15	21	70670960
1111001010001111001001010100100	1101001110110010100111101000000	16	16	20	73415584
1110011101010011010100010100100	1101001101011101010001110001000	18	21	21	78994728
1111110001011100000111000011000	1011110101001110100001011100000	18	18	22	77915176
1011100101100011110110010001000	1110011100010100111010010100100	18	18	19	78996248
1111010001001111000011100110000	1111100101001100010111000010100	17	17	22	76826616
1111010011010000110011010110000	1110101100011010101010010011000	18	18	21	76368048
1111011000100111110001001100000	1110011111010000110001100010100	18	18	20	79342456
1100110111101010010001010011000	1101110101001010011000110100100	18	19	22	78991216
1111100011001110001001011100000	1111101100001101010010001100100	15	15	21	66107168
1110101101001011001100100101000	1111100010110100011101001000100	17	17	19	79807296
1110010011101001001101010110000	1110100110011111010000100010100	18	18	21	78486072
1101100111001100100110001100100	1101010011010100111000111001000	18	18	22	79069592
1111010001001011001100110101000	1111100101111000000111010100000	15	15	21	56562880
1110110010110000110110010011000	1110110110000110011001100110000	16	17	22	68906176
1111111010000010011110001000100	1110010111011000110010001011000	17	18	22	78927592
1101101010011011100100001101000	1110101001110010110011100010000	17	18	21	76838952
1011011001110100011010001100100	1110001110001110110001110100000	21	22	22	78984816
1101101001010011110010001101000	1111000011100100111001011000100	17	17	20	77759848
1111000100110101001011101010000	1110101001100100111010001011000	17	18	22	74730744
1110100011001110010110010110000	1110011101000110110100011000100	17	17	21	74277080
1101100100111111000000111000100	1111001100110001111100010010000	17	18	19	80157080
1110100101100100111011010010000	1111010101001101010001011000100	16	16	21	74617640
1111010001011100011010010011000	1101110101100001101001100100100	19	19	21	79339840
1101110010011100011000101110000	1110011001110001110001100010100	19	19	22	79024800
1111101001000011100011011001000	1100111111000100011100100100100	17	17	21	71768840
1111001100010011011100010010100	1110100011110001100011100101000	15	15	21	61678776
1110110001111010001010011001000	1111100011010001011100100010100	15	15	21	69408944
1111001100100110110010001101000	1101100010111110001100100010100	17	17	21	74647472
1100111111000100001111100100000	1110110010110010110000110110000	18	20	21	79533440
1011101101001100100110011100000	1110100011101010101000101010100	18	18	22	78942552
1101111010011000011001100100100	1101101010011100100011010101000	15	15	20	68874384
1111100111100100101000001100100	1111010010010100111100010011000	17	17	21	72064976
1100110111010011000101001101000	1101001101110100100100111010000	14	14	21	53967944
1101101100001101001011001100100	1111000111100101000111100001000	18	18	20	77900192
1111001010010011101110000100100	1110110100111000011011010001000	17	18	20	77117288
1101110111000110100100010010100	1111100000111010100100111010000	16	16	21	62463088
1111000110100010110111001000100	1111011000110110000011110010000	18	18	23	75705968
1110011010001111001100011100000	1110110100101110000110100100100	18	19	22	79281840
1111001011000111001001001110000	1110100011110100110001101001000	16	16	21	77893096
1110011110001000110100110110000	1110100101011010001111010100000	16	16	19	69460360
1101110111001100010010110000100	1111000100111101110011000100000	20	20	22	78546080
1110111100100011101001000110000	1110010010111110000011111000000	19	19	21	78814096
1011001111000110010010111100000	1110011100011100010101001100100	17	17	20	76487992
1101001101110101000100111000100	1101010011001010110011001101000	16	16	20	73582608
1101101010010011111001000110000	1110011001100100111100010010100	18	18	20	79722744
1111001110000101100111100001000	1111110100001010010011101000100	16	16	23	72978184
1101111001011000010111100010000	1111001010011010010011100011000	19	19	22	78620040
1111110010001101001100010100100	1011100100111101010001010011000	16	16	19	69853008
1101001111000111100000110100100	1110101001110000110110010011000	16	16	22	76840496
1110011001101010010011010110000	1110100111101001010011001000100	19	19	22	79010280
1011101101000110001101101001000	1111110010010000110101001010100	16	16	22	61204008
1101010100111010011010100011000	1110100011010011100100110110000	17	17	20	78739640
1111000011010011100110011010000	1110101111000000110011001101000	16	16	20	66389408
1110100101101010001111100001000	1111110111010010001100000100100	17	17	19	79581336
1111001110010100001101001011000	1110101010010101100011101000100	15	15	20	57055608
1100101111100010010100110010100	1101111110100000011001001110000	17	17	21	77751264
1111101000111000011001001010100	1110101110000101100010110110000	16	16	22	72285400
1100101111000011011111000100000	1111010001011010100100111010000	17	17	19	73593784
1111100010001110011101000101000	1110110001110001110000101100100	16	16	22	69291376
1101001101001110101100011001000	1111100100110100100111000100100	18	18	22	78479520
1111001100100011100100110100100	1110100010111100001111011000000	16	16	21	67007896
1110011010101001001110001011000	1101100011001111010100010100100	18	18	22	79104272
1011100101011010011001001010100	1111001000110011100110101010000	19	19	20	79430464
1101011010010100110100111000100	1101110000111001110100001110000	15	15	20	68576504
1100111110101001000101100100100	1110101010011001010100110011000	17	17	21	78499712
1111110010001100011010010100100	1110100101100110010011100101000	16	16	20	73979720
1110011111001001000110001100100	1011100010111100101001010011000	20	20	22	79014712
1110011000110100111110010010000	1111010011000011100101010011000	16	16	21	74255456
1111010101000110001110011000100	1110100011110110010001110001000	16	16	20	69655280
1111101001001100011100100100100	1110101001100011001100110101000	17	17	23	77084712
1110010100111110001100001100100	1110100011100110100011010011000	17	17	20	79623584
1101101001100011001110010010100	1110001111100010011111000010000	18	19	21	78527168
1110100100111100100010101101000	1110010011100101110100101000100	17	18	22	76957096
1111011100001001001110010011000	1111100011110001001001010100100	17	17	22	76442680
1110011110100001100011111000000	1110110001100101101010010110000	16	16	20	79060896
1110100111010110001100100110000	1100111110001010100111100000100	17	17	20	78719912
1011010011110010100100101110000	1111100011000011110100110000100	18	18	22	78849608
1111001100011010100101001011000	1101110011001000111100010100100	17	17	22	77026552
1111100110010010100110011100000	1011100100111010011000101100100	18	18	21	78461360
1101101001010100110110011010000	1111100001101001011001001011000	16	16	19	69162352
1111011000110010100011101001000	1111100011000110011000101110000	16	16	22	69981760
1100111101000101011001001011000	1110101001001101010100111010000	15	15	21	65279000
1110100101001111010001111000000	1111100100011001010100111001000	15	15	20	68871928
1110101011100000111100011100000	1110011010101100100111000010100	17	17	20	74867944
1011110110001001001101010011000	1110011011000011110101001010000	15	16	19	58850416
1111001111000011001001001110000	1110100111001000111101000011000	16	16	20	76047976
1101101001100011100011001010100	1111010011010101001100010110000	17	17	22	78888680
1111010010011100101001110001000	1111001100100101001100110010100	18	18	22	79166792
1110011011000101111000011000100	1110110110001101100001001011000	18	18	22	79267592
1110011101010010011001100100100	1110101100011100110011001001000	18	18	22	79132400
1111001001100011100100101100100	1110100100111100010011110100000	16	16	22	74040912
1111011110101001100010000011000	1111100001001110100101011000100	20	21	23	78862888
1101101001100110100111000011000	1111000100111100101001100100100	18	18	21	79782976
1101101100001111010001001101000	1111110000101000111010101000100	18	19	22	77790896
1101111111000100010001001100100	1111100101000111100011100001000	17	18	21	78628672
1111001001100011110010100010100	1101111100111001000010011100000	19	19	20	78961504
1101100100111100011100001011000	1111110000110010100101011000100	18	18	21	79088968
1110100101110011100010011000100	1111110010100100101001010110000	18	19	22	79034824
1101001111100001001101100010100	1101010011011000110110011001000	15	15	21	70816536
1110110011001001100011101100000	1110010011110011000100101110000	18	18	22	79071776
1101100011110001100110100110000	1110111010100100011100010010100	19	19	22	78787616
1110110100010101110000101101000	1100110110011010010011111000000	17	17	18	69139216
1110101010011010101000111001000	1110100011100011101010010100100	16	16	19	72761560
1111101000110001010011010011000	1100110100110011100101010100100	15	15	21	58207432
1101100011101000110101110010000	1011011000101110110100001011000	18	18	22	74801016
1111110010100001110000110110000	1110100101101101100110100100000	18	19	21	77181520
1101011110010010010010110010100	1110010101010011111001010010000	16	16	18	71086008
1111011000110010100011101000100	1110010110001110011100001101000	18	18	20	78136008
1111010001111010100001010011000	1111100101100001100111100000100	17	17	21	78405104
1111010000101101001101011000100	1110011100010011101000101101000	16	16	21	67627392
1010111110001111100001000011000	1110010110001100110010110100100	17	18	21	76486752
1110010111010001001110110001000	1111101010100110001011000100100	16	16	19	74703392
1011111110100100001100011010000	1111010011001101010000110010100	17	18	20	77239664
1011001101110010010110001101000	1111001100101001100011010010100	19	20	22	78946264
1101100100111001110000101110000	1100111100011011001001111000000	15	15	19	63291424
1111001101011000100110010100100	1011110100011101001010100101000	20	20	22	78823376
1111001001100110110010001011000	1101110011000110001011010100100	18	18	21	77554880
1110101001110010101001010010100	1101100111000111001010001110000	16	16	21	77611808
1111101010101001011000001110000	1101101001110101001001110000100	15	15	20	60249624
1101111000100110110000111010000	1110101100011000110110001011000	18	18	21	79223336
1111001100101001001100111000100	1110111000100101011001100011000	16	16	20	72298544
1100110011010011100110001100100	1110110001100110101000111001000	16	16	21	75169032
1111010001100100111000101100100	1111001011100001100101010011000	16	16	21	72206552
1110100111101000010101110001000	1110010100110100111101100000100	16	16	20	71972408
1110111100100000111001001101000	1111111001011011001000100000100	19	19	21	78317944
1111100001100100111100010100100	1110111001100010100111000011000	17	18	21	79238104
1110101100100110001110001011000	1111000111010100101000111010000	18	18	22	78943312
1101101001100011011100010110000	1110100111100100100011010010100	17	17	20	76065888
1110011001101110000101011000100	1111011000100110011100001110000	17	17	20	78161128
1101110101001100101000101010100	1101101101010001100110011001000	15	15	22	63361184
1110011110101000010011001100100	1101111100001000111010101001000	16	16	21	70989000
1011100110110000110010111010000	1111100010011001111000001010100	17	17	21	68543168
1101011001001111011010001010000	1111000011011001001110010011000	16	16	20	73191048
1111100011010001110000111010000	1011100100110110011100100011000	20	21	23	78984672
1101010011101010011100010011000	1101111001000101110001100100100	18	18	21	79822856
1101011001010011011101010010000	1111011011010001001100101000100	15	15	20	65184664
1111010011101110000101000011000	1100110100111000111001011000100	17	17	21	71633336
1110011100010010101100111010000	1101110000111101000101110000100	14	14	20	46944432
1110100100111010100100111000100	1011110100111000010011100101000	19	20	23	79104040
1110011000101110011000110110000	1101001110100011100111100001000	16	16	23	67378576
1111001100010100111100110001000	1101001101100011100010110010100	17	17	21	76109416
1111010010100110100100101101000	1100111110001000111100011000100	18	18	21	77702752
1110100110010010101011010011000	1110011000110101100101001100100	14	14	21	51851656
1111101100011010100100101001000	1100111011101100000011001110000	17	17	21	75487792
1111100010100110010100101011000	1011001110010011101001011000100	16	16	21	69325400
1111011000110010011000111000100	1011111011000001001101001011000	17	17	21	76092456
1110010111000011110110000101000	1111011000101010010110100010100	18	19	21	79523032
1101101100100101001110001110000	1111110010110010011010001001000	17	17	21	77368616
1100111101010011010001100010100	1111101100001101000110001101000	18	18	22	78660680
1010111111000001001101001011000	1111111100010001000100111000100	15	15	21	61997792
1110101110000101010101001100100	1110001111100010010100111001000	16	16	20	76323272
1110101111000011000111001000100	1101100111100110010100001011000	19	19	21	79441464
1011111100001011000101010010100	1110011101010001001100110110000	16	16	19	73244680
1111111010000010101101001001000	1110101110011000110001010100100	18	19	22	79266800
1110101100011110010010011000100	1111100011100011000011001011000	16	16	20	77501144
1101100110001111010001011000100	1111111000010100010101001110000	17	17	21	77215832
1011111010010010011000111001000	1111101001010100110010010100100	15	15	19	63584184
1011101110010100100011010100100	1111100110100010001100111001000	15	15	22	53996928
1111000111100010100101010100100	1110101001010011110100100101000	16	16	20	79101096
1111011000100100101101110001000	1111000101010011110010001110000	15	15	20	53595128
1100101100111001100100110010100	1101111000111001001100001110000	17	18	20	77783880
1011101010001100110110100110000	1100111110011100001001101000100	17	18	21	71720336
1111110000101110010010100100100	1110111000100100110100111100000	18	18	22	78976304
1110100011101001001011110000100	1011110101100011111000000011000	18	18	20	77407328
1110111000001101001111000101000	1110011100100011011000111010000	15	15	22	56681024
1111100011010001001111011000000	1101110010110100010010110010100	15	15	22	62267984
1110101110000110001110010010100	1111100001110001110001001110000	16	16	21	72214960
1110100100111010010110001011000	1110011001110001001110110010000	18	18	19	78482392
1110110001011100010100110010100	1100111101101001001100100101000	18	18	21	79304848
1111001000111001001111000100100	1111010011010011010110000011000	18	18	22	78841344
1101011100100110101001010011000	1111100010010100110111000100100	18	18	20	79876448
1101110100101010011101001010000	1101010111001010100011110001000	18	18	20	79363376
1101001011100011101010001100100	1110110100011100110001101001000	19	19	21	78854720
1111100100111101001000101001000	1011111100010001101011001010000	17	17	20	78770064
1110101100011101001001001110000	1111101100011000100110010011000	17	17	22	79431720
1110010110100100110101001110000	1101001101011100100110010010100	17	17	22	78732744
1100111001100100111010010110000	1110110010011001100011110000100	19	19	21	78885360
1100111100011000101110001101000	1111010011111000011000011100000	18	19	21	78356944
1110011110001100111100000010100	1110110000110100101111100100000	17	17	22	76698752
1110110001110010010100110100100	1111010110001001001011001101000	16	16	22	75753784
1111100100101001110100010010100	1101110010001100111010010110000	19	19	22	78984624
1101010100111100001111010000100	1111001100111000010011010101000	16	16	20	76802856
1111100001010100101101100100100	1110110010011111001010001100000	16	16	19	70724632
1110100110011100110000110101000	1100110011110001101111001000000	19	22	22	78895504
1111101001110000101011010010000	1101011100011010010100111001000	18	18	19	78848472
1111001011001010011001100011000	1101001101110001110011001000100	17	17	20	79129736
