first	second	opt	dist	central	visited
111010001100111100110010011000100	111001101100001110011000110110000	16	16	21	225158432
111100110100100111111000001001000	111101110000111010001100100100100	17	17	21	287286960
111001100100111110110000100010100	111110100001110110000100110101000	17	17	20	270701552
111101001001110100100100101010100	110011001111100011100001101010000	20	20	24	286579096
111010011110011111000100001010000	101111110100001100011100110000100	19	19	23	285120528
111001010100111100011001001100100	111011001001110011000110011001000	20	20	22	290292784
111011111100000010011000110110000	111001111001001110101001010000100	21	21	24	288461936
111100111011000010100101001011000	111110100010101001101110000110000	17	17	22	250604816
110110110010001111111000000101000	111101110000110100001110011000100	18	18	21	289278232
111010001111010000110101011010000	101111010010011101010011001000100	19	19	22	269569168
101111101100010110000111000011000	111001010111100001110001001110000	19	19	20	284065832
111101100001100110110001100100100	101101101001101000110100111001000	21	21	23	286849328
111010001110111010010011000100100	110110100101001111000011001101000	16	16	22	202850576
111101001010010110101100001011000	110101001011001011001111101000000	18	19	24	247996208
111011001001110011001100011000100	111001111010100100110000101011000	18	19	22	284567328
111011001110001100011010011010000	111100001111000110001101100010100	19	19	23	284313080
111010010111001010010100110010100	111111010100010110010100110001000	16	16	23	242431440
111110100101001100100100110100100	111001101010111000010011111000000	17	17	22	264650184
111100001100111001001101010100100	111011001001001101010011001101000	17	17	24	259418336
111110100001111000010011101000100	110011110010011010001111000110000	20	20	24	287580392
111001001111100011000100110010100	101111000011011110010100001110000	18	18	22	283029768
110011111100010110010010101001000	110100110011111000011111100000000	16	16	22	257736992
110011100110011000101110110100000	111101001100110001111100001010000	18	18	21	264741616
110111001100100110010011110000100	111100101010011000110100110011000	17	17	22	274538968
111011110011010000100110101001000	111100100110111100100000110100100	21	22	24	286447760
111001101001110100010011100100100	101101100100111101100010001101000	18	18	22	278952048
110110101001001100111010010011000	111100001110010111111010000000100	17	17	19	246328464
101110001101001101100011100011000	110011111000101001101100011010000	19	19	23	286246272
111100101000111111000010011000100	111010100110110001101000110101000	17	17	21	271718880
111000111100010011011100010011000	111101011000111000100111000100100	18	18	23	278337584
110110100110101000110101001100100	111100001111010010110001101001000	18	18	21	271523000
110011110000111100100101001101000	101110011111110000001110000010100	17	17	22	257788824
111100111100000110001110001110000	111011100001011010101001110000100	18	18	23	277153312
110100111001001111101000010010100	101101110011000100111000101110000	16	16	20	227780880
111001100100101101001110010100100	111010010011111100001100001011000	18	18	22	274732160
111010111000100111010011000101000	111111000110110000010011100100100	18	18	21	285171488
111111011000011100001010001101000	111001100100111001010011010100100	18	18	24	253336432
110111000011101110010100011100000	111001001100111010001100101100100	15	15	23	155745152
110011111000100111100101001000100	101111001100011100011100100101000	19	20	24	286839968
110011110011000100111001111000000	110110010101111010011000001110000	20	20	21	286718728
110111100110100010010011010100100	110011011001010011010101001011000	18	18	24	255207088
111010100101100011110100001100100	111000111100110110100011001100000	19	19	23	287898152
111011111000010101001011000101000	111111100000011100110001100100100	18	19	23	283314176
111101010010100101110001101001000	111010011000111001101100001010100	19	19	24	279631944
111110010011000101101100100110000	111101001001110010001010111000100	19	20	25	283142360
110111001110010010001100110011000	110110110010011001010011001110000	17	17	23	245303624
111001111100100101000011010010100	111011001100111010000110100101000	17	17	23	252430840
111110110100001110010100001110000	111000111001100101001100110010100	18	19	24	245157320
101111010100111101000000111000100	111110100101100001100110001011000	20	20	23	287429392
110011110010100101011110100000100	111011111100010001001001101001000	18	18	23	268651456
111110010001110000110011100010100	111011101010000011110000111001000	15	15	23	181618512
111000110111101100001010110000100	101101110000110011110011000011000	18	18	23	241262072
111010101010011000111010011010000	111100111000110001001110110001000	16	16	23	227724496
111010010110010110010011101001000	111100110001101001001100110110000	18	18	21	290129992
111101000111011100001011000011000	101101101010011010001101010100100	19	19	23	282032512
111011010010011110010000110100100	111101101010010101000011010011000	15	15	22	198969720
111001110101100100110011000011000	101111110010010010011110011000000	20	21	24	287240840
111101001011100010001101010010100	101111010001110110010001010110000	21	21	24	286242760
111100111000111001001111001000000	111101100001010011010100110100100	16	16	23	226116600
111001010011010010110101110000100	111011001010010101001110001101000	18	18	22	263880440
110101111000001110111011100000000	111111000011011001000100101100100	19	19	22	279185704
101111000110100110001110100101000	111001111110001010010001110100000	17	17	22	254683872
111110101100010100111000100011000	111011000111010011000110011000100	19	19	24	285196608
111110001100101100011100110001000	111010100110001011011010001100100	19	19	21	287887864
110011110010110001110010101001000	110110010100111001010010110100100	18	18	22	285032584
111111110010010001011010010000100	111010101001100101001110011001000	18	18	23	269382728
110111000011100011100111100010000	110011110001011110001100100011000	18	18	23	268561296
111001100100110011101001110000100	110111001001100101100100101101000	20	21	23	286080264
110101001110100111000100110110000	110011010011101001001011100010100	17	19	24	260403504
101111010011100100110001101001000	111000111100100011101010100110000	18	19	22	284602680
111001101110010011010011001001000	110110100110001110110110000110000	17	17	20	271358408
111110010011001000111010011000100	111111101001001001101000100101000	20	21	26	285883224
110100111101000111000011100010100	111111010100010100110000110110000	18	18	23	285000088
110110011110100010001111100010000	111111001001010100110000111001000	18	18	21	284144392
110110100100110111101000101001000	110110010011100101101000101100100	17	17	24	248838472
111101000111001110000100110100100	110101011001001011110001001011000	19	19	24	280020024
110101010011111100010001101010000	110101001111100011000101001101000	16	16	20	255831696
111101100010110100100011110001000	111001101100011011110000010100100	21	21	24	286539712
111110100110000110001101001110000	101110100101101111000100010011000	21	21	24	286231432
110110111100100001011010001101000	111111000100011100100011110000100	20	20	23	284565896
111111001010011010000100111000100	111010011010100111100001001011000	17	17	23	261235400
111101010010100111010110001000100	111010010101010101001101001011000	18	18	21	271528616
110111101000111000101100011000100	111111110001011100000010010101000	17	17	21	260363096
111100101101000101101110001000100	110100111010110010100110100011000	19	20	23	269816920
110100110111000011110000111001000	110011101001001100111100100110000	17	18	24	254282240
101111001010101001001111000010100	111110101010010000111100011001000	17	17	23	263868520
111100010101111101011000010010000	111011101001100000111000111001000	23	23	24	286267736
111101001010100011101001001011000	110011110010011100001100111010000	20	20	25	285719440
111000111011110100101000011010000	110101110101000010101010110011000	19	19	24	271584680
101111001000110110001110001100100	111111100001100011101100000011000	18	18	23	267610472
111001111110000010010011001110000	110111100011011001010001010010100	16	16	22	237173216
111110111001000110001001001101000	111001001110100100111010011000100	19	19	22	274116624
110111000101010100111010001011000	110011111010001100100010111010000	19	19	21	289729432
110101001101101001001110100100100	111000110011100100111010010011000	16	16	23	230365248
111101001001101100100011001101000	111001100111000010111001011000100	19	19	24	278312192
111110110000110001111010000100100	111000111111000010100110010011000	18	18	22	270399480
111101001100011100110010010011000	111001111100010010011001001110000	19	19	23	287295000
111011100001100110001100101010100	111111110000110010010100100110000	18	18	25	277880504
111110010101000100111100100110000	110110001110110001110010001011000	19	19	23	285951528
111101110100001000110100101101000	110100110111000111110000011000100	20	21	24	282836520
110011001110011111000100101000100	110111100100100110001110100011000	20	21	24	286562712
111110011010100010100110001010100	110101100011110110001001101100000	21	22	23	286667888
101111110010000011100011101100000	111110000011100110001101001100100	16	16	24	193551056
101101001101011100101000101101000	111110100011000101001110010010100	17	17	23	224361864
111101010001010011011000111001000	111110001100100101001101100100100	17	17	24	249402800
110110110111100010000110110001000	111110011000100111000100110100100	20	21	24	283628368
111001101100100101001110101000100	111010010100111001101001001101000	19	19	23	286883728
111110101010010001001110011000100	111101000110011011001001001101000	20	20	24	286270984
111010010100111110000010110011000	111100110001110011000110110000100	18	18	22	285204656
101011001111110010000011110100000	111011100110000101001110001110000	19	19	23	287680832
110101001011110110011011000010000	101110010101001110001101101100000	20	21	23	280758448
101110001101111001101000001100100	111110011001100110001001010011000	21	21	24	285978232
101101110001101000111001100100100	111010011001001110100110001101000	19	19	24	285303280
111101000111010011100001100010100	110101100100111000110100101110000	20	20	23	286399112
111110100010110011001011000100100	111010101001110100100010110101000	18	18	21	277488120
111100111100100110100010100101000	111010011000111110011000101000100	17	17	19	265037160
111010011001011001001011100101000	111111001001000110011100101000100	19	20	24	284397600
111100101110010001100010110100100	111110111000100010011110011000000	19	20	24	278250304
110111100001101101001001100011000	111000101111100100111000011000100	18	18	23	272444896
110010111001001011100100110011000	111010100111000111010100001110000	16	16	23	241885168
111011100010011101001100100010100	110111011011000001101010011001000	18	18	22	277871488
111011001110000110001010110100100	110011111000110001101001010011000	19	19	24	277286296
111100110000111101001100001110000	111111011010110001001100100000100	15	15	21	162880112
110111100110001010010100110011000	110011110000111011011000010100100	17	17	21	244162320
101110011000110101010110001101000	110011111100011001001011010100000	19	19	23	285786224
111110100001001101010011001101000	111001101000111001100100110100100	16	16	25	213412160
111101000110111010001100100100100	110011100110001101100111000011000	19	19	24	277681384
110111001001101100010100111000100	111100001110010101001101100011000	18	18	22	282876768
111101001100010100111100001100100	111010110001001011100110011001000	17	17	23	270168776
101110011110110001001000110101000	111100011100010011110010010100100	17	17	21	226325760
111001100101011100101001010011000	110111001001100100110101001100100	19	19	21	290545032
111001001111010010010100101011000	110100110100111001001011101100000	18	19	23	281035032
101110100110001111010001010011000	111111100101000111000100110010000	19	20	23	285995040
111101010011100010011100001110000	111001011001010010111010111000000	16	16	21	235144960
110011011101101000010100101100100	101110101000111011011001010001000	22	25	24	286761400
111111100001010011000100111001000	111011001011001001101100001110000	16	16	23	233733168
111110110011100010000111001001000	110011111000001110001011001110000	18	19	24	257090080
111101110011100011000100101000100	111100110010100101001111001010000	20	20	23	284840832
111001111001100011001001110100000	111011000011100011110001001110000	19	19	22	287153032
110011011111000110001001100010100	111011100001001110001011010110000	20	20	24	286523648
111110010011001001100110100011000	111110100100100110010100101100100	18	19	25	283229424
111100001110010110011001001010100	110110011110010001100010111100000	18	19	23	279811160
111010011100010011011001100100100	111100100110001110010110010011000	18	18	24	277804848
110011101100001011100110010100100	111111010100110001001001010011000	19	20	25	278649616
111101101001001001001110001011000	111011011010010011001001010100100	19	20	25	280728976
111000101110010101001100111010000	111101010010110001101100101000100	19	19	23	285793616
101110011100010101010100111010000	111101010010101001101100100010100	19	19	20	294746032
110011100111001010100010110011000	110111000011100011101001001100100	18	18	24	274305320
111111001001001010011011100000100	110100111111100100010001001101000	20	20	21	286314784
111100110010011100010101010011000	111101000011001110010010110100100	17	17	22	276867656
101011111110100100100001010100100	111100001111001100011100001101000	19	19	22	288206240
110011010100111111000010001100100	110110010011010111001100100011000	17	17	20	286732136
110110011001001111010001101010000	111101010011001100001111001000100	18	18	22	283658056
111100100110010011011001001100100	110100110101001101010100110101000	16	16	24	219551184
111100100100111110000011010011000	110110011001001011110010100100100	19	20	23	287185496
110111100001110000101110010011000	110011101000111110010000110100100	17	17	24	247947160
111100111010000100110011100101000	111011010010011111000010001100100	17	17	21	233720760
111001001111001001011000111000100	111111010011100001010001001011000	19	19	24	288485480
111010100110001100111100011001000	111011100110001110010001001110000	19	20	24	283471256
110110010111000011101001001100100	111110010100100101001100111100000	18	18	22	280011384
101110011011000110010011100100100	111001111100010001011101001100000	19	19	23	287017584
111001100110010101001011011010000	111011110000011010011110100001000	18	20	22	266621128
111101001001001111001010010101000	111100100110010011001101001100100	18	18	24	279725480
101111001001001101101111000001000	111100110110100011010011001000100	17	17	22	216644584
111110001110100011000110100010100	111011001001111000011100001110000	16	16	22	225915832
110011011001001110101001100100100	110110100111000100110101011001000	18	18	22	285148032
111100101111000010110010010100100	111110100001100110010011110100000	17	17	22	272372440
111010110110110001000110100011000	111100111100001110010010001100100	17	17	22	230823728
111011000011111101001010010100000	110011110010010111000111000100100	20	21	23	288523416
110110010101100011110001100010100	111001100011011000111000111010000	18	18	20	288340960
110100101101011101000100111010000	110011110011101000010101001101000	18	18	23	266660456
111001110110011001110000101010000	111110101001100000101101010011000	20	20	24	286812936
111001101101100010011000110100100	111010100011111001010011100100000	19	19	23	282467664
111100111010010011000110110000100	110101110010010011101000101101000	19	20	23	282796704
110111010101010010001110010011000	110011100011101001011001001110000	20	21	23	286530240
111011111001001100011000011000100	111001100111001010010011001110000	19	19	22	281972848
101111000110011101001100011001000	111100100011111000101010100100100	20	20	24	286332816
111110110000011000110110001100100	111100010110011101100010110001000	18	18	23	253811272
111101100110001011010000101101000	111111000011000111001011000100100	17	17	23	219976328
110110011001010010111100111000000	111110011001000101001010110101000	18	19	23	266595376
111111010010001100101001001100100	111010111000100011110010010101000	17	17	23	264122408
111010111000010100101110001100100	111001011100100011111011000001000	19	19	22	279604016
101101001110001101001110010100100	111010011000111110100100011001000	18	18	22	279039424
111010011100011000111001110000100	110011011011000111001010001110000	17	17	22	256011224
101111010100110010001111000010100	110100111011100100101001001110000	19	19	24	286812368
111011001001001110100111001000100	111001100110101110000011110010000	19	19	22	283915120
111011110011000101101001001000100	110101001111110100010100101010000	19	19	21	281109656
111111000001001110001111100100000	110111110010100100111000001100100	20	20	23	288045824
111100001110111000001101110010000	110111100010001110101101001000100	21	21	24	285636432
111001100011100110001110011100000	111011001110000110101001100010100	19	19	22	283141400
111110110001100010010100110100100	111001010011110010111000010011000	16	16	21	212400624
101110001101010111001001100011000	110110110010010011110001010100100	17	17	23	261539536
110011101010011001101010011001000	111010011100100011001110100100100	18	18	23	285366128
111110010010011110000100110011000	111011110010000101111000010100100	17	17	23	269342976
101110011101000011001101001100100	111110011100010011110011010000000	19	19	22	284176080
111111001001100010100101100011000	110110011000110111001100010110000	20	20	24	286754720
110100111100100111100001011000100	111100100111001001010011001101000	18	18	22	286316048
111001010011100110010011001100100	111011000110011100001110010011000	19	19	24	287927208
111001110010011001001111000101000	111101100100111000101001010010100	18	18	22	288725920
111001011110010010011101000100100	111010001110010011100010111001000	21	21	24	287700856
111100100111001010110000101010100	101111001110000111001010100101000	21	21	24	287353320
111010100110110000111010011000100	111110001010011010010011100110000	17	17	22	254034856
111011010011001001100100110010100	111011001001001110011001100110000	20	21	24	287227728
110101110001010111100100010011000	111101001110100001001011001100100	21	21	21	289416424
111110101000110011010001110001000	111001110100110100101100010100100	18	18	23	280272072
111010100011001101001101110001000	111010011101000110010011011000100	17	17	21	233960912
111101010101001000110011100110000	111011000101101010001111000010100	17	17	23	234906384
111100001110100011111010001010000	111011010010010110100010101010100	16	16	23	205003544
111011010101000110011100001100100	101110001011101001110000111001000	20	22	24	285842400
111110011110000010001100101101000	110100111001011100100011010010100	19	20	25	275334128
111010010011110011111000011000000	101110110010001011111010000100100	18	18	22	270634584
111110001001111000110101001000100	101111010011001010010011111000000	21	21	23	286989120
101101001111000011011000110100100	110011101001110001100011001101000	16	16	24	227503328
111100111101000001001101001101000	111010001111001101000100110010100	18	18	23	261076592
111100011001001110001110110100000	111101100011100000110011010101000	15	15	23	166030240
111100101011000111100000111001000	110101100011111101001000100100100	18	18	21	287800784
111101100010100011110001001010100	110011111001001110001110000101000	17	17	23	245723472
111101010011101010011000011100000	110110010011101101000110001100100	18	18	23	282113112
111100100111100110001010100101000	110111100010100101100010110010100	20	20	22	288145024
101110110010100011011001011001000	111010001110101001001011100100100	18	18	23	261926600
110101001111000110100101001101000	110111001100100100111001010100100	17	17	23	276231216
110011011101100001001110100101000	111101010001011001011010001100100	19	19	20	282631576
111011111000101001001000110100100	111111000101000011110001100011000	19	19	24	275347152
111010101001011111000001100011000	111110001011000110001100110100100	19	19	24	291274752
110111000110011101001001110000100	110011100110101001100111001001000	19	19	24	287559400
111001110001101011000110001101000	111010101100011000111100110000100	18	18	23	282359776
111100110010001101010010101100100	111011000011100100101110010011000	15	15	25	176917904
111100011010101101100010100110000	110111001010100011100110011000100	19	20	22	287039280
101011110100100011011100011000100	110110100100111000110110001101000	17	17	24	251144800
111111000010011101110100001100000	110110010011110100101100001010100	18	19	23	265082680
111011100010100110100011100011000	111100110100011110001000111000100	18	19	23	279290888
110110010011110100011000110110000	111101010010101010100111001001000	16	16	21	231977072
110011011001011000111010001110000	111101001101001010100011100011000	17	17	23	263787184
101110010100110111000110001110000	111001001110100011110100100010100	18	18	22	284120728
111110010010011000110110001100100	111011001001111100000101110001000	18	18	22	273858080
111011010001100010111101000110000	111111010011010001101100001001000	19	19	25	274199688
101111100011100100011001100010100	111001110001001110101010011010000	21	21	24	286353936
111101001010001110101001010100100	110101001110111000100010110011000	17	17	23	254073568
111100101010011000110011100100100	111101001001111000100110001011000	17	17	24	261448560
110101100110001011100100111000100	111101000011010111100100100011000	19	19	21	284140056
111110011010100110010010010011000	110101001111010011000011001110000	17	17	22	248191632
101101011001001101011100001101000	111011100001010011100111010010000	16	16	22	208950496
111010011100010011101010010011000	111100100111100010001011001110000	18	18	24	284054488
110011101001110001110001001101000	111010001110010110001100110100100	19	19	23	288513400
111100100110100100101011100100100	110110011001010011110100011001000	19	19	21	280730448
111011000010110110101100011001000	111001111010100011100001010100100	19	20	24	271685088
111111100001101010001110010010000	111010110001011011010010010010100	20	20	25	287644936
110111110101001001001010001110000	110011001111010100100101010010100	20	21	25	287156848
110110001110111001001001010011000	111001110001101001001100110100100	17	17	24	257502448
111011000100101110010100101100100	111100011100100011100011111000000	18	18	24	268838136
110011101001111001000100101010100	101111010011001010100011011001000	17	17	23	251682232
101101110000111001100010111100000	110110011001001110101011000101000	19	19	23	283382896
111101001001101010100110100100100	110011111100011001000101010011000	16	16	22	244651848
111001101001001111001100011010000	110110001110010011100011100010100	20	20	23	287285720
101110011100001111010010010010100	111101010011001100001101001110000	19	19	24	286888056
111111100110000110000011010011000	101110011000101101001110001100100	18	18	24	257718296
111011100110110000111000101000100	111101011000011101001001001101000	21	21	24	286781320
111101101000111000100011100011000	111001010100110011101000111000100	17	18	24	244427872
111010011110000101001100110100100	111010110010001101011001010011000	16	16	23	241458928
111110101100100110100011110000000	111000101101110001100011011000100	19	20	23	288356568
111000111110100111100010100001000	111101110000100111000110101000100	21	21	23	287733968
111100110101100010010101001011000	110110100011001101100011011010000	20	21	23	283725368
111010010111110010001001110100000	111001100011100010111010001011000	19	19	24	285264416
111001101101100100110001110100000	111010010011100100111111000001000	19	19	22	285243984
101111010011100100110010011000100	111110100100001011011001001101000	21	21	24	288358696
110011111000110101001100100010100	110100111100110100100110010110000	18	18	24	279239808
110110110011001010011001001110000	111110100110010011010001010010100	18	19	23	288547552
111010100110011111000001100100100	111100101001111001000110010011000	18	18	23	290377560
111001001101100110110001100010100	110111001101001000111101001001000	21	22	22	285980400
111010100110010100111000111010000	101111100110011010001101100001000	17	17	18	259298872
111100100111101010100000110010100	110110010011100101100101001110000	19	19	22	283287152
111010100110010010101011001110000	111001011110010011001000111001000	20	20	24	287185952
111101011000100110101000110010100	111001011110000011001110001110000	17	17	24	244224664
110111100011100011000011011001000	111010101000111001110011000100100	21	21	24	286511680
111010011011110100011000100110000	111001110010010110010011011000100	17	17	20	255152088
111110011100010001011000101010100	111101001000111110001011010001000	18	18	24	257150584
110111101100010001001110100101000	111110100110100010101001101000100	19	19	23	278719560
110111010001001101111000011010000	111101001001101000111011000010100	19	19	24	273842400
101111100111000100010100101101000	110110100011001110001101100100100	19	20	23	276094488
110011001110011001110000110100100	111010010011111010100010011001000	17	17	21	261807720
111111000100011110011100000100100	111010100101100100111101000011000	17	17	22	264806944
111010001110010100101011001100100	101111101000100011011000111001000	18	18	24	275878176
111010011000111011100001001110000	110101001101001011110010011000100	19	19	24	286321240
111001010011110111100000010010100	111110110001110000011011000110000	22	22	23	288844552
111001111000010011100111010001000	101111000111100000111000110100100	19	19	23	283334216
110011111001010001100110011100000	110111100010011010010011001101000	20	20	24	286460208
111010011100010011111000011100000	111001110000111010011110000100100	16	16	22	251376912
111101001111000010011010010100100	110011111000011100110100100011000	20	20	24	288542176
111001110000111101001101101000000	111101001010100110100101010110000	18	18	23	272283088
111100101010100111000101011100000	110110011100101100100111100000100	17	17	20	275258696
111001111001100011000101001100100	111110100100110001010100111001000	20	20	23	287105808
110110001111000110100110001011000	110011111000011000111110000110000	17	17	23	257162120
110011100110101100010111000100100	110111110010110001001100011001000	19	19	22	283067280
111100011101000110010011001110000	111010110001010011001110011001000	19	19	24	286307984
111011100110000110011101001010000	111001001100110011001110100010100	20	20	25	280573264
111001110011000100111001001100100	111101001100100011110010010011000	17	17	24	263585984
111011100011000010110110010100100	111100100011011001100011101001000	19	19	24	273538328
101111100101000011101001001100100	111010100011101011000110010011000	20	21	24	286302712
111001010011101001111000110000100	111010001110101010011011001001000	17	17	23	266545496
111010011011000111010100100100100	110011111010011001010010011100000	18	18	23	280547520
111111101001100010100100011010000	111111001100010001111100000011000	16	16	24	235779488
110110010110001110011000110100100	111100100011100110100101001101000	17	17	20	260185912
111001110100010011110010101001000	101110100011110011001101000100100	20	20	23	287809248
111001011100011010010011110001000	101111110100100100110001010100100	16	16	18	240084848
111010100110001110001100110010100	111010101000111001100101001101000	16	16	24	243068264
101111101001000100110100111100000	111110001100110100110001001100100	21	23	24	286550424
111011100011010011110001100010000	111100101011100100101100010011000	18	19	22	283690336
111100101001011001110000110010100	111110100101001010011100110001000	17	17	24	265393488
101110011101010010110010010100100	111110001100011100011000111001000	16	16	19	214421600
111001110110001001100100111100000	111011000110010110001110100100100	17	17	21	281092304
111001010011011100100011010100100	111010100111101001001010010101000	21	21	23	286884152
111101100010101001010111000010100	111001101100011011000011100101000	21	21	24	286703752
111110100110101000011001100010100	111110010100011001001111000101000	17	17	23	244297424
110111001000111010100101001010100	111111001001101001000100111010000	19	19	24	283915520
101110010110001110110001110100000	111100011001101000101110100100100	20	20	24	286638904
110011001110011000110101100011000	111010010011111000101000111000100	18	18	23	275802168
101110010011110010110000110010100	111101010001010100111110010010000	17	17	21	252979168
111101100101001010101010010100100	110110100101001110011100110100000	16	16	22	255161528
111010100011110001100100110011000	111010011001110101001001001110000	16	16	21	232832392
110100111111011000011000011000100	110110100110110010010011100011000	17	17	21	270385208
110110010011110100100101010010100	101011011011111010000000101101000	18	18	22	280684480
111111001000110001100101111000000	101110011000111101001100011001000	19	19	23	283930864
111111000100110001001011001110000	110110100100111100101100101001000	19	19	23	279118144
110110001111100101001010010110000	110011010011110001111000111000000	20	20	23	288353528
111011100011110000011100100101000	111000111001111001000100111000100	19	19	22	286485824
111100011101000011100101011000100	111010110001110100101100001011000	19	19	22	283389744
110100110101100011110001011001000	110101010111100011001000101100100	17	17	22	267286312
111100011100011010100011011000100	111011110100110001010100100110000	18	18	20	268326624
111100100110011010100100110011000	111110100100101000110101001100100	18	18	24	281743584
111010001111101000110000110011000	111101101000001110001111001010000	17	18	22	247981632
111001001111101010000011110001000	101111001110000111001100011000100	21	21	23	287787760
111010011000111010001100111100000	111100100111110000100101001100100	17	17	23	254721224
110101001101001100111001100010100	111111010010100111100100100010000	20	21	23	287229016
110100101110101100100011010011000	111111001001100101001110000100100	18	18	23	264512976
110111001100101101100011000010100	111001100011101001111100010100000	20	20	23	286389768
101111110010001011000101011010000	111010100111001001100100101011000	18	18	23	275656256
101111100101000101010010101101000	110011101001100101100111000010100	19	19	23	285280576
101111110011001001000111010000100	111100100100101101100100110011000	20	20	24	286609288
101111001011000110100110100010100	111001010011110100011000111010000	21	21	23	286782808
111001011100100011100100101101000	111011101100100110001001100100100	19	20	23	281533760
111110001100011010001111010000100	101111010001111101000000110011000	19	19	23	284866128
110100101101110001110000101011000	110011101001010100111101000100100	16	16	22	205704184
111100011100101001010101001100100	101111000101001111101000010101000	18	18	21	285338344
110111000011101110001001010011000	111100110011010001110010001100100	20	20	23	287285776
111011001100101001100011100010100	111100110001001110011100001110000	17	18	23	268702168
111011110000111000011010010010100	111001001100110110010011001101000	19	19	23	282711408
111000111001101010010100101011000	111101110001110010000110110000100	19	19	23	283505272
111010011100100111001001011100000	111001111001000011100111000011000	20	21	24	287827592
111100111010001101000111000110000	111011000011100110100011100010100	19	20	22	284143480
111011001000111101001001001011000	111111000011000111010010011000100	19	19	24	281716168
111101110001101001001001010100100	111111000000111100110010010011000	20	20	25	286585192
101110111000011100100011010100100	111110100101000111001010001101000	19	20	22	279154728
111100100111101000010100110010100	111101011010010100011010100101000	16	16	24	247158656
111100011001010011101001001101000	111010100100110110100111000010100	17	17	22	269822320
111100101000111001110001001110000	111011110000100110001101101001000	17	17	24	256687752
111011111010010000010110001100100	111101001000110111100000111100000	19	19	23	275338616
111101100000111001110011001001000	110011010101010100111001001100100	21	21	21	286228280
111010010110001110011001110000100	111110010001101001110010001011000	20	20	24	286898704
111101110000011010011100001110000	111001101011000101001101100010100	20	20	23	288008424
111011001001010100111010011000100	111110010010110010100101001110000	17	17	23	267879984
110101001100110011001110100010100	111111010011100001001010010110000	20	22	25	287532648
111000110011010011110011001100000	111101101000110011000101001110000	18	18	23	267127160
110111100101001001010100110100100	111100100111011000110001011001000	17	17	21	270954816
111010100111100110011000100011000	110010111110010010011110001000100	21	21	23	287955072
110111001011000011100011100110000	111000111010101001010100110010100	16	17	20	194160040
111100111101010000100101010100100	101111000101010011110100010011000	18	18	20	279215440
111010001111000011101000101010100	110011010101100100111011001010000	17	17	21	252058864
111100100111000101100011010010100	110111001000111111010000001101000	18	18	21	282152672
110111100010011010001101011000100	111110001001100011110011100001000	19	19	21	280924392
111011100111010100001010100011000	110011110010110110010011100100000	22	22	23	286750880
111010010100101101001101101001000	111100110010100110011001001100100	18	18	22	258928008
111001011001001011101001001101000	111011100011100001100110010010100	17	17	22	240155920
111001110101001110001100010010100	111110100100100111111000010010000	20	20	22	287106480
111010100111001100100101010010100	111001101100011010010011001101000	16	16	23	251078296
110111111100011010001011000100000	101110111000010101001101100011000	18	18	20	274851432
111010011101100011000111001000100	111001001101101100110001001101000	21	21	24	287561568
110100111100111001001011010000100	111001110010010011010100110011000	19	19	23	283506304
111101010001111000010011010011000	111111000101001100100101100100100	16	16	23	230408232
111101001010110111001001001001000	111111100101100110000100010100100	18	18	24	275278256
110011110100100011010010110100100	110100110100101111000110010011000	18	18	24	271519880
111011111010001001000011100011000	111110100101100011011001100000100	17	17	22	238928224
111101010001100011100110001110000	111100110101110010100001011000100	20	20	24	286648864
111100111000100100111001001101000	101111000101101110000111000010100	20	20	24	285460880
111100111001010010010100110011000	111110100110001100101001110000100	19	20	23	284331808
111000111001001101100011100011000	111101010001011000101110010110000	19	21	25	285972440
111001010011100110100101100010100	111110110001001010011001011100000	20	20	24	287214496
111111000101010001011000111000100	111011100001101100100011001101000	19	20	24	287358080
111001111010100011000100110101000	111010011101101000111100001000100	19	19	23	283415336
110011101001111010010001111000000	110100111010100111000100101011000	18	18	23	283082088
111010101100010100110101001101000	111111001000110100111011000100000	20	22	23	286898936
111100001011010011001110001011000	101111011000111001000011100100100	16	16	23	218320976
111111100100001001101000101010100	110100111010110001011110100001000	17	17	22	241573448
111011011100110001001011000011000	111111100010011001010001110000100	18	19	24	259909896
111010101100010011100110001101000	111101100001110011001100010010100	19	19	25	283117360
111011000111000010111001001011000	111001010011101010100100111000100	20	20	24	284695824
111001011100100111000011110010000	111101001101001001110010011000100	16	16	22	254944072
111100101100010110011000101010100	110110011011000101100110011100000	18	19	21	273109640
110100111110001100010011010010100	110011110010011101100001001110000	16	16	22	236126240
111001101001100011100110100010100	111010100100111101111001100000000	19	20	24	285339200
111101110010001000111010010011000	110101100110001111110100000110000	18	19	20	265208320
111010011101001101010010010100100	110011001110101100010011010011000	19	19	24	286505144
110110100100111001100110101000100	111101001001001101110100100011000	17	17	23	245618080
111001110101001100010011100011000	111101100011010101010011000100100	19	19	23	286617040
110110101010011011000110010010100	111010011001001101010011111000000	17	17	22	269810272
111100011001001110001011010010100	110101111100100100101000101101000	19	19	24	286005320
110011011001111000101011000101000	110111100010001110101000101010100	21	21	24	287492528
111111001100000011110001010100100	110100111011010100010110010011000	19	19	22	281654840
111001101000111110011000101001000	101111110001010011000111000010100	18	19	23	277024904
111110010101010001010100110100100	111011100000111010100101101001000	19	20	23	286903360
111111000101000110010011100011000	101111111001100100000110010110000	17	17	23	261412856
111100010011110010011000110110000	110111100011101010010001101001000	19	19	23	285964664
