first	second	opt	dist	central	visited
11111011000100100111000100100	11110001111000010011101100000	14	14	20	19209288
11110101000101101100001101000	11001101011100001100111010000	16	16	20	20085792
11001110010111000100110100100	11101001111000110001010101000	16	16	19	21809800
11101110011010000101010011000	11110011000101111001100000100	16	16	19	21432752
11101001001111000110110001000	11110010011000101100110010100	13	13	20	15035160
11011101001001001110010011000	11001110100110010011110000100	16	16	19	21600840
11010100110011110110011000000	11101001110001001101011000100	15	15	19	19818024
11010111110010001100110010000	11111000100101100111000010100	18	18	20	21802056
11010011101100001100111100000	11100101001101110001100011000	16	16	20	21346856
11101001011001010011010011000	11100111000011101010100100100	15	15	18	21483232
11110011000100111000110110000	11011100010011010101001011000	14	14	19	17044464
11110100100111000100101101000	11001110010011101001100100100	17	17	21	21728080
11110011001110000110101000100	11101000101110101010001101000	17	18	20	21848640
11011000110100110101010010100	11101101100010100111000110000	16	16	18	21777112
11001110110001010011101100000	11110101001001100100110101000	14	14	19	17802096
11100111101100100000110101000	11011011000011111000011000100	14	14	19	17622016
11110011100001100100110010100	10111100011100011001001101000	17	17	20	21831976
11010011110011000101110001000	11100110010011110010011100000	14	14	19	18527032
11110001110100100011100101000	11101100100101101000101100100	14	14	19	17966056
11111011000001111000001100100	11100111000100110110110001000	16	16	21	21684360
11011010010011100011010011000	11110001001110011001001100100	15	15	20	20320880
11110111000011110000010010100	11100111001001110001001110000	15	15	19	20871616
11111010100100011010011000100	11101010110101001001100101000	16	16	19	21408296
11101100100110100011001100100	11110011001001101000110011000	14	14	20	18404848
11101010011101000101001011000	11100101011001010010111000100	13	13	18	15893032
11001110011001001101110000100	10111111000011100010010101000	16	16	19	21270496
11100110111000101000101101000	11101100001111000111000010100	18	18	20	21816024
11111000011011001110001001000	11110111000010111000001100100	15	15	21	20385872
11101011011110000001010010100	11110000110011100011010110000	16	16	19	20153552
11100101001111001110001000100	11101100010011111000100110000	17	17	19	22040032
11110101001110001100001110000	11011001001111001011000011000	14	14	19	18587224
11011001010110001011100100100	11101010010011101100001011000	15	15	20	20764104
11101001100110010100111100000	10111011001100100110100010100	16	16	17	22617096
11010011111101000100100010100	11001100101111010010011001000	17	18	18	22013104
11011100100100110110100011000	11110010011110000100111000100	15	15	20	20320552
11110001011101001001101001000	10111010111010000010110100100	17	17	20	21694008
11110001001110010011001101000	11010100111001001101011000100	15	16	20	20681072
11010011101011001001011000100	11111010100100110010001101000	17	18	21	21882432
11011011000100101011011001000	11110100110001101001001010100	16	16	21	19972424
11110100111001001101000101000	11001110011000110011001100100	14	14	18	17653280
11011001100101001100110100100	11101010011110010100100011000	17	17	19	21890256
11001111010010110001011001000	11011000111000111000110100100	16	16	21	21632576
11010101100011111100001000100	11100100111000111010001101000	15	15	15	22442120
11001110001011100101101001000	11010010110100111000110100100	15	15	21	19104344
11011000111100101000110101000	11100111101001100011010000100	20	22	20	21867560
11011001001110101001100010100	11100110010110100100110110000	16	16	18	21850760
11010111000011110011001000100	11101000111001101000110110000	15	15	16	20721936
11110011001001011001101000100	11110100101010011010010110000	15	15	18	20594160
11110011100001100110010011000	11011111001001000010110100100	16	17	20	21942320
11101110001001001100101100100	11111100101001001110001001000	16	16	21	21376552
11110100100100111000110110000	11100100111100110001010011000	15	15	20	19783968
11101100101001101101001010000	11110011010010001101001011000	17	18	20	21947712
11101101010011000101101000100	11101000111001001110100101000	15	15	17	19086400
11111010100101100100100110000	11010011100110110010101000100	17	18	20	21881440
11110100100111100101001000100	11110011100001001101001110000	16	16	19	21717344
11100011011011000100111100000	11011001101001100011100011000	14	14	19	18235536
11110010010101001101001110000	11101111000101001100011000100	16	16	20	21890328
11111001010001001110100010100	11101010010101010011011001000	14	14	18	18521024
11011110001100100110110010000	11100110111000010100110101000	17	17	20	21806608
11011110001100100101100100100	11110010100011101101001001000	18	18	20	21896816
11100111100101001110000011000	11011001010011111000001100100	15	15	17	20863976
11100111100101001001011000100	11111011001000100011100011000	15	15	19	21008640
11101110100001110000111001000	11110001111000011001001110000	15	15	19	20543984
11111100100010100100111000100	10111111001010100001100011000	16	16	20	21674544
10110010110011110010001010100	11011010010100111100010110000	14	14	18	20084040
11001101011000110101001101000	11110110000110101100011010000	17	17	19	21876960
11101101000111000110011100000	11010011111000011001001110000	16	16	19	21216632
11110010011111000001010011000	11011110000111001100010100100	15	15	18	22273168
11101100010110100011001110000	11111100011001000111000010100	15	15	20	19832224
11100100111000111001101001000	11011110010001001110100100100	17	17	20	21704992
11011010100111000011100010100	11110101001001011110000110000	17	17	19	22022432
11110010110111000100101000100	11101011000111010101000110000	17	18	20	21776808
11001111100011001001010101000	11110111000001111000100010100	16	16	20	21942344
11011000111101001010010011000	11011101010001111100000100100	16	16	20	21969544
11111100011001001001101001000	10101111001100110000101100100	17	17	19	21781176
11101010011001011100010101000	10110101001111001011000100100	15	15	19	21066464
11110010100110001110100101000	11101100101001101100101000100	17	18	20	21824776
11111100001010010100110011000	11011001010011100011001100100	14	14	19	19590144
11110011001001101010010010100	11110100011011001000110110000	15	15	18	21023464
11101010010100110100111010000	11100011110001001011001011000	15	15	21	20526992
11100101001101101101000011000	11111101000100110100010100100	15	15	20	19344776
11100011011001100110001110000	11011010100110011100010010100	17	17	19	21988832
11010011011000111110000100100	11111100110000100100101101000	15	15	19	21516504
11110110001100011010011010000	11111000110010100011001011000	17	18	21	21700448
10111010001011110010010110000	11110010101001101001010010100	15	15	16	19459368
11001110100110010011110001000	11111101100000010100110100100	16	16	19	22043744
11011001010011101001010011000	11100110110010001101001100100	16	16	19	22029784
11011000111100101001110001000	11111001010001010110001100100	16	16	19	21914440
11101001010011110001101100000	11100111100010010011001011000	15	15	18	20515920
11111001001110001001001100100	11011111001110000010101001000	17	18	21	21827376
10111110010011000111000100100	11100100111100101000110101000	18	19	20	21931008
11011001010101001011100011000	11101010001011101100010100100	15	15	19	21352392
11110011110000101001001101000	11101001100011111001001000100	15	15	17	20915312
11010011111000111000010101000	11110011000110001101010100100	16	16	19	21946024
11101101100001001110001100100	11111000011010010011010101000	16	17	21	21072992
11101100011011100100110000100	11110001110100100110010011000	15	15	17	19620384
11111001001010110001101001000	10111111001100100010001110000	19	20	20	21894104
11110001011101000011001110000	11010100110011001100111000100	13	13	18	14353864
11111101000111000101000101000	11001110100101110000101100100	14	14	18	16841568
11011100110010011001010011000	11110010011001001100111010000	17	17	19	22029152
11111011110001000010011000100	11110011000110010011100011000	15	15	20	18803864
11100110001110100101011000100	11011110101101000010100011000	19	19	21	21829040
11101010011110110000100011000	11011001100011111010110000000	15	15	18	21415376
10111101000111100011010001000	11101001110100101010011010000	16	17	20	21165544
11100111001100001110010010100	11011000101111000011001101000	15	15	20	20436488
11010111000101010010101110000	11010011111100100010011001000	14	14	18	18822424
11100110010010110101010010100	11101100100111000011001101000	16	16	20	21597104
11100011010110010011010011000	11010110011100001101110010000	14	14	17	19533424
11110100101001011101000100100	11100101100100110011010011000	14	14	17	18558720
11100011001110101001001101000	10111111000001101010011000100	16	16	20	21177840
10111100101001011010001101000	11111100100011000011100010100	18	19	20	21889544
10110110010110100101001110000	11001111011001001010011001000	15	15	17	22432616
11101001111000001011010011000	11011010001111001001100100100	14	14	19	18329312
10111010011110010001101000100	11100111010011110000010110000	17	17	20	21906184
11010011100101001110001110000	11001111101010001001011000100	15	15	20	21326664
11011101000010111001001011000	11101001101100011010010100100	15	15	19	19032072
11101010010011111011000001000	11001110100101001110010100100	15	15	18	21099160
11011001101100111100011000000	11100011110000111001011001000	14	14	18	16157008
11010011110011101000111000000	11100110010010110010101100100	16	16	20	21524528
11100011011100101101000110000	11110110010010010101100010100	18	18	20	21779368
11110011100001111110001000000	11010010110110001101010010100	16	16	18	22236408
10111010100110001110110000100	11001110110110010110000011000	18	19	21	21925064
11011010111100000010111100000	11101101001001011010001010100	18	19	20	21957840
11101001001101010101001110000	10111011001001110101010100000	16	16	18	21958240
11001110011001100011001101000	11101001001110001101010100100	15	15	20	20918536
11111000110010110010011010000	11101010010010111110010000100	16	16	19	22008952
11100011011100001110001101000	10111100111000110001100010100	14	14	19	17053464
11101001110000111001010100100	11111001000101001111101000000	14	14	18	19251208
11011010001111000100110101000	11101010101001111000110010000	16	16	17	21711272
11010011101001100100111001000	11110010100100111001110010000	16	17	20	21916920
11110010001111000100110100100	11101110001100011001001101000	15	15	20	20607600
11001110110010010110010100100	11011010101001100011001011000	16	16	20	21915120
11110001110100111000101001000	10101111000111000110010100100	18	18	20	21899768
11101010100101100011101010000	11001110010011010101100011000	14	14	18	17469432
10110111100001010110100110000	11101001110011101000011001000	15	16	16	20487256
11011010010100111001010010100	11001111110110000101010010000	15	15	17	21309048
11111100100100001110010011000	10101101011010011100110010000	17	17	20	21626920
11100100101111001100011000100	11110111000100100110100011000	17	18	21	21688984
11001101001110011001100010100	11110100101100001110010110000	18	18	20	21852440
11111010011010010001110000100	11101010101010010110001110000	13	13	19	16286152
10111011110000100101001101000	11111000001111000011011000100	16	17	20	21349632
11110110100110000110100011000	11110001001101110000111000100	17	18	21	21693928
10111001010101100011100101000	11101110101001000110010010100	16	16	18	22265984
11001110100100101111000100100	11010011101001110110000011000	17	17	20	21762784
11011110011001000100101110000	11110010010011100110100011000	18	18	21	21722360
11111001100101100010011000100	11110110000111011000010110000	13	13	20	16476040
11010101100111000011001011000	10111110010110010011001000100	14	14	19	17452888
11100110011011001001010011000	11111110100100001110100010000	16	17	19	21992896
11100110110010101101010100000	11101001110100010010110100100	15	15	18	19729496
11011100101010001010111010000	11110010001101101001101000100	17	17	20	21319136
11001101011011001100011001000	11101111110001001000010100100	17	20	18	21713480
11011100110010010111000011000	11111001001100101110010010000	16	16	19	21734664
11001101110100111100000101000	10111000110110001110010010100	17	17	20	21824080
11011110010010100011001010100	11111001100100010101011001000	17	18	20	21793528
11011100110001001100111010000	11101010011110001110001001000	16	16	19	21317768
11110001011100001101100100100	11110111000001010100111001000	16	16	19	21481720
11011001010011001101010100100	11110011001010010101001011000	15	15	20	20869656
11110101000100111010001011000	11011101010001010010110100100	14	14	20	17058672
11110000110011001011011100000	11101111000010011010100110000	16	16	21	20894520
11011011000011011001001110000	11100011110001110010010010100	15	15	18	19511664
11001101100010101110100100100	11101010011010011010010011000	16	17	20	21334528
11101111001110000100101000100	10110111100011010001110010000	16	16	18	21114432
11011010100011110000111001000	11110101000110001111000100100	14	14	19	17597096
10111000111101000100101100100	11111110010010010100100011000	15	15	18	20024728
11011001110011110010001000100	11101010011000110101001110000	17	18	20	21807424
11100110100011111010001010000	11101010001101010101001010100	13	13	18	15495240
11100101001111010010001100100	10110011111010001001100011000	17	17	19	21991352
11011011010010100110010100100	11111010100000111001110001000	17	17	20	22005648
11011101000010111010011010000	11100011001110010011010011000	16	16	21	18912848
11110010010011010100101110000	11101001001111010001010011000	14	14	20	18074440
11001111100101001001001100100	11011010100111010001110100000	15	15	19	21251400
11101001101001001101100010100	11111100110100100110001001000	15	15	20	20626968
11110100001110001011010011000	11110011010110010001010100100	14	14	20	17779176
11010100111010010111000010100	11110001101000110011101001000	13	13	19	15266368
11010100111010100111000100100	11110001110000110110110001000	16	16	18	22154400
11110101001001101100001011000	11110001001111100010011000100	15	15	19	18452928
11001111010011000110100010100	11011000111001110101001100000	18	18	21	21793360
11010011001111000101001100100	11100110110111000100101100000	16	16	20	21968160
11110100101001100101011010000	11100110001101101011000010100	17	17	19	21817472
10111000111000101101100100100	11110001110001010011010011000	15	15	18	19118176
11001111101000001010101100100	11101010011110001010011100000	15	15	19	21155160
11101100011110001001001010100	11111000110011110000011010000	15	15	20	21002792
11111000110000111000111100000	11101111010001100010100101000	18	18	21	21809824
11011001001101001101100011000	11111001110001000100101100100	14	14	19	18397128
11110010100010111001011000100	11101000110101110001100011000	15	15	19	18057152
11110110010010011110100000100	10111101001100001110101001000	15	15	18	20008584
11010011111100000111000011000	11101101000110010011001100100	15	15	18	22147032
11101100110001010011100100100	11101011110010001101001001000	16	17	20	21701024
11110001100011101010100110000	11010100101110001110010011000	16	16	20	21388960
11001111100100011010011100000	11101000101010111001110000100	13	13	20	16226568
11100110100110111001100000100	11101100011111100000110001000	16	16	18	21188328
11111000110001110110000100100	10110011011010001110010011000	17	17	20	21811048
11011100010110001101101000100	11111100000011110100010110000	16	16	20	21153160
11111001100001110110001000100	11110100110101100010011010000	15	15	18	20156656
11101100011010100011100010100	11100111010000111010001110000	17	17	21	21853624
11110011100011000101010011000	11110100110100010011001110000	15	15	20	21294272
11001111010010010100101100100	11101110000110100011111000000	15	15	19	20504080
10111001110011000101001100100	11100100111100100111100100000	16	16	17	21773984
11010111100011001010011100000	11110100110100010101001100100	18	18	19	22082160
11110011110000101100010010100	11110100011110010010001101000	13	13	19	16175936
11010011110010011100011010000	11100100110011010110010010100	16	16	20	21708712
11111000101010011100010110000	11011010011001001110010011000	15	15	19	21790504
11110001100111000011001101000	10111000110011001100110010100	15	15	21	19140736
11111100101001010010100110000	11010010111100011101010100000	17	18	21	21938328
11010011101000111011100100000	11001111000111100110000011000	16	16	19	20572824
11110011001001101001001011000	11110100110101100001010100100	15	15	20	20770864
10110100101100111100011001000	11100011110100100101001010100	18	18	21	21818032
11100100110110100110001100100	11101001101100101001010011000	16	16	20	21633808
11011010111100000110011000100	11011010011110001100100011000	16	17	20	21821344
11011011010100100101001110000	11011001100100110010110010100	15	15	19	21442584
11101101000011100100110010100	11100110110001110100101010000	14	14	17	17787200
11110100111000010100110100100	11110011100001100011111000000	14	14	19	18851960
11010100110011110100100100100	11110010100111000110010011000	17	17	20	21836960
11110010010101011101000010100	11101100100110001011110001000	16	16	18	21492352
11111011000100100010110100100	11110001101011001010100011000	16	16	19	20939600
11010011101010011000101100100	11011011001001001111100001000	16	16	18	21823632
11100011011010010011101000100	11011100110000110100101011000	14	14	19	18229736
10110101010011011001010010100	11111010000111111000100001000	16	17	19	22072968
11011011001011010110001100000	11100111010101000110100011000	17	17	20	21816328
11100101101100100111000100100	11010101001101010101100011000	15	15	19	21752560
11111000101001111101000001000	11011001001111100001101000100	15	15	18	21834736
11110001110010010101010011000	11110110100010101001001110000	15	15	18	22134848
11011001100110010100110011000	11011010011100100011010100100	15	16	17	22006384
10110101010011110010110000100	11110011001010011000101110000	17	18	18	22224056
10110011100011100101001110000	11101010011111000010010010100	15	15	18	21560688
10111101001011010010010010100	11110100101000110011010101000	18	18	20	21774248
11101011000101001110011001000	11001101100110010011001100100	16	16	19	21167344
11001111011000011001100011000	11010011010100111010001100100	13	13	17	15710768
11001100110011010011010011000	11010011001111010001001110000	13	13	20	16485448
11100100110011100011110001000	11010011010100111100101100000	13	13	19	15525576
11100100111001100011001110000	11110100100100110110101000100	16	16	21	21712168
11111000011100101010010110000	11101111010001000101011000100	16	16	19	21733752
11111100001110100001011010000	11011001010011101001010010100	15	15	19	18625352
11011010001101001111010001000	10111001101100101000111000100	18	18	20	21864808
11110101000011100101001011000	11010011111001000101011010000	16	17	19	21236104
11100011001111100110100001000	11010100111100001011100100100	17	17	19	21824216
11110011001000101110100100100	11011101011010100011001001000	16	16	18	20527440
11100101100110110100100010100	11110110100100010110011001000	19	19	19	21796688
11011111100011000010001010100	11100111010001110100011100000	19	20	20	21909032
11111000010011110000111000100	11011100100111000011100101000	15	15	19	21346864
10110100111110000110001110000	11101001001110001011010011000	15	15	19	21754048
11110110010011000100111010000	11100101101100010011100011000	16	16	19	21603664
11110011111001100000001010100	11110100111000011010011100000	14	14	19	15932696
11011010100100111100100100100	11101010010101001110011001000	17	17	19	22004720
11011100110001101001001100100	11100110011101001011000011000	16	16	17	21765872
11001111000101100110001101000	11010011111001000101101000100	17	17	19	21907472
11011010111010000110001011000	11110000101011101001010100100	18	18	21	21803312
11011101010001001101100010100	11110011001000111000111001000	14	14	21	16601496
11101100110011100100100010100	11100101011001001100111010000	17	18	19	21740040
11010101100011110100100100100	11110110000111000100111100000	16	16	18	22146280
11110110100100100110010011000	11110011010010010011010100100	15	15	21	20875312
11101100110101010100001100100	11100100111001100110100011000	17	17	20	21813768
11011111100101000001010100100	11100101011010011000101101000	15	15	19	21408096
11011110100010010101001100100	11110100011110010110001001000	16	16	19	21891600
11101010011001010100110011000	10111001100101100011100100100	16	16	19	21974736
11111001001010010011100011000	11111010011111000001001010000	16	16	19	21674872
11100110100111100101010010000	11010011011000110101101001000	15	16	19	21413456
11111011110001001001000011000	11101010100110010011100100100	15	15	20	18902056
11110110001001110001100100100	11100010110110001101010011000	15	15	21	19986240
11111110010001001101001000100	11011110010010110000111010000	16	16	18	21714728
11011010011000111101000101000	11011001100011001101111000000	14	14	19	19822856
11100100111110000101100100100	11010011110000101110010011000	14	14	19	20021048
11101001101110000101001100100	11101011100011000100110011000	13	13	18	16073224
11011001101001011101010000100	11110000101110001100101101000	17	17	20	21829272
11110011000111100110001001000	11011100100011110010001100100	16	16	18	21768624
11100110011000111001011001000	11011000101110001100101100100	15	16	19	20609624
10110110011001011011000011000	11110100100111010001100100100	18	18	19	22045104
11101110110000110001001011000	11011000110011011000110100100	15	15	20	17078720
11101111001001000110100101000	11110010010011001100110100100	16	16	19	20977592
11100110001110101001001100100	11111010001010010111100001000	16	16	20	21752056
11100101001101100110001110000	11110110001101000101110000100	16	16	19	21777848
10111100101010011010010101000	11001111100000111001011000100	13	13	16	17098864
11101100101010011100100011000	11001101110010100100110100100	17	17	18	22253136
11101011001010010011001100100	11111000010010111010011001000	15	15	17	20030112
11011000111000111010011001000	11001110001011100011001100100	16	16	20	21269488
11100110010010111100001110000	11010011110010100111001100000	16	16	20	21442976
11110001111000011001010010100	11101110001100100100101101000	15	15	19	21622104
11110010100110100100111001000	11010100111010011001100100100	16	16	20	21976440
11101100100111000011010101000	11101010010011110100100010100	14	14	19	18812184
11110010100111000100101110000	11010100111001100011010011000	15	15	20	20224688
11101010010011110010010100100	11110001111000101001001011000	14	14	18	19569632
11110100001111000111001001000	11110011110000100010101010100	14	14	19	18027344
11001100101011010110001101000	11101101101000011100011000100	16	16	20	21366488
10110110100010110100110101000	11010110011111001000001100100	15	15	19	19689200
11011001001011011000111000100	11111100010101010011000011000	15	15	19	19979888
11110100110001100101001011000	10110110001101101100010100100	16	16	20	21107512
11100011011001001110001110000	11101011000111100001100011000	16	16	19	21781936
11001101100110010011010011000	11011010011010100100101110000	15	15	20	21414480
11111100101001010001111000000	11110100101100011000101110000	15	15	20	20543128
11011100010100111100011001000	11111000110001111000010100100	15	15	18	21242280
11111001101000100011001101000	11110110000100101110101000100	15	15	21	17619640
11100011100101001101001100100	11101010011010011000111001000	17	17	20	21895200
11001111100100100111010000100	11101001111001001001011010000	18	18	20	21925080
10111001111000011001010010100	11010100110111000111110000000	16	17	19	22051632
11011100001101100011010011000	11100101101000111001001100100	16	16	20	21223440
11011100010011100011001100100	10110111100010001100110011000	14	14	20	18103496
11100110100101100011010010100	11101111000010011110001010000	16	16	19	21677488
11101000111100100011101100000	11110011000100111100001010100	15	15	20	19720968
11111101000010010101001101000	11110011001110001010010010100	13	13	20	15605824
11101110001000111100010011000	11001110010111000111000100100	18	19	20	21805376
11111010101000110100100010100	11011000101101101110100100000	16	16	20	20781992
11010011110011000011010100100	11110110100001011001101001000	16	16	20	21580680
11110010010100111100001011000	11011100100101001110100100100	15	15	19	21140024
11101001110011001111000100000	11001110101100100111100000100	15	15	18	19790224
11110010001111101000100110000	10111100100110010110011000100	15	15	16	19965032
11101000111001001101101000100	11110010100110010100101011000	16	16	20	21104008
11001011101001010010101100100	11101001001110100110010011000	15	15	20	20774176
11111100100100010101010011000	11110100111000100110010100100	13	13	19	17538224
11101100100101001110010100100	11110010011001101001110001000	17	17	20	21859856
11101001110100001110001110000	11100101101101001000110010100	13	13	19	15394832
10111110101001110000111000000	11011000111100010100101011000	17	17	19	22131888
11011110010100011101001001000	11100100101111100001100100100	20	20	21	21822104
10111101100110100101001000100	11011000101110100101100011000	15	15	19	20251800
11101100001110111001100010000	11100111100100101100011100000	15	15	19	19046288
11100110001110100101001100100	11101001111000001011010011000	13	13	20	16842560
11110001001111010010100101000	11011101001000111011001000100	18	18	20	21912296
11011000110110001101100101000	10111101100001111001000100100	16	16	20	20431208
11111001000011011001100010100	11010011110010010100101110000	16	16	20	20313928
10111100011010010101001110000	11100011111010001000111001000	14	14	18	20703104
11101001101010001101101001000	10111010011001100011001010100	15	15	19	18698864
11110101001011000100111001000	11101001111000100101001110000	13	13	19	15697200
11111011000110100001100101000	11100011110100011000110100100	16	17	20	21227016
11100100101111100101000100100	11101001100011010010101101000	15	15	20	20051832
11100111000010110101011010000	11101000111111001000100011000	16	16	18	20409008
11101110000101001110001110000	10110111001001101000111000100	15	15	19	19887992
11011010001110001101010101000	10111100111000110001001010100	15	15	20	18833104
10111110010100100011101100000	11100011100100111001100011000	14	14	19	18433688
11111100001110001001001100100	11011110011001000110010011000	16	16	20	21705968
10111010010011110010011000100	11101010110010011000101011000	15	15	19	20995096
11101001010100111110011000000	11101101001001110000111000100	15	15	17	22270624
11011110001100100100110011000	11011011000111000101110000100	14	14	20	19040656
11011101010010011110010000100	11110010011001100010110011000	18	18	20	21943528
11111010100100110010101001000	11111000110010011100001100100	16	16	20	21917072
11110010001101100011101100000	11011100110010001111000100100	16	16	19	20529504
11101000101110010011010011000	11101101010001111000100100100	16	16	20	21453848
11110010110001100011010011000	11011100011000110100110100100	15	15	20	20305648
11010100110101001100110011000	10111010110001101110000100100	17	17	20	21916432
11111001001001100110001101000	11010011001010111100010100100	15	15	20	19862176
11010011111000010110100100100	11100111100100101000101101000	17	17	19	21972792
11010100111111100000100010100	11011001110011001010001101000	14	14	16	21841920
11100011101000111110000110000	11011010100011010110100010100	15	15	19	20385704
11111100001101000011010011000	10111001100110100100110110000	15	15	19	19520496
10111010001101001101100100100	11110001011000110011010011000	16	16	21	20670216
10111110010010101001001101000	11110000101100111101001010000	16	16	20	21666184
11101111000001100011010010100	11110010001111001001100101000	13	13	18	14403832
11100101001110100011110000100	11101010010011011011000011000	15	15	20	21516688
11011000111011010010001101000	11010111001000111010100100100	15	15	19	19663160
11010011101001100011110000100	11011101100010011010010011000	17	17	19	22041752
11010110100110110000111001000	11101001101101100010010100100	13	13	15	16232304
11011100110100011100010100100	11010110100011100100111001000	14	14	18	19972392
10111111000001001101010011000	11100011101000111010001110000	15	15	20	20661816
11100111001100011100100100100	11010011100011010100110101000	17	17	20	21937584
11101110010100111001001001000	11110011100000111100100010100	14	14	18	19279392
11101110010001011101001000100	11001110011110001001001101000	19	19	21	21761488
11100111100110000010110110000	10111000101110111001110000000	19	20	21	21864736
11110010011100101100001010100	11101001011010001110010101000	14	14	19	17893496
11001011010011110010001110000	11011001111001001001101000100	17	17	19	21943768
10111110010010010110010010100	11011010101001111100010001000	14	14	17	19951544
11010011100111000110001011000	11110101000011101000110110000	16	16	20	21650224
11110111001010001001110010000	11101010110011000110001011000	15	15	19	20167312
